Revenus fiscaux localisés des ménages - Année 2006,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux localisés des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC06,RFUCQ106,RFUCQ206,RFUCQ306,RFUCIQ06,RFUCD106,RFUCD206,RFUCD306,RFUCD406,RFUCD606,RFUCD706,RFUCD806,RFUCD906,RFUCRD06,RFUCET06,RFUCMO06,RFUCGI06
9104,91,Bagnols-sur-Cèze,40437,103151,73639.9,11024,16877,24124,13100,6127,9661,12296,14600,19385,22323,26350,33659,5.5,16136.80,19471.93,0.3550
9105,91,Ganges-Le Vigan,17051,39979,28634.9,8814,13873,19794,10980,4293,7572,9949,11935,15832,18285,21658,27517,6.4,15570.22,15695.85,0.3628
9106,91,Nîmes,143976,354618,257656.8,9243,15239,22083,12840,4220,7818,10583,12972,17634,20400,24142,30770,7.3,15905.80,17425.37,0.3781
9107,91,Béziers-Saint-Pons,109298,255669,192356.3,8845,14137,20473,11628,4141,7562,9978,12079,16300,18900,22418,28753,6.9,17174.16,16391.56,0.3810
9108,91,Montpellier,228452,531005,369505.2,10265,16777,24727,14462,5028,8723,11689,14271,19502,22731,27152,35017,7.0,20613.22,19623.30,0.3818
9109,91,Sète,42016,101383,77304.7,9769,15268,21593,11825,4911,8391,10994,13217,17470,20028,23499,29717,6.1,15071.95,17142.88,0.3564
9110,91,Lozère,30176,73509,48127.9,10251,15273,21202,10951,6340,9150,11368,13293,17299,19736,23005,28520,4.5,13419.94,17156.75,0.3261
9111,91,Perpignan,169514,392803,291738.9,9171,14746,21317,12146,4249,7811,10379,12615,17019,19673,23294,29730,7.0,15615.38,16938.63,0.3776
9311,93,Manosque,27423,64574,46908.4,10323,15720,22706,12383,5792,9006,11531,13656,18080,20911,24771,31558,5.4,15441.50,18099.44,0.3508
9312,93,Digne,32126,74987,53021.0,10429,15661,21982,11553,6036,9226,11613,13677,17843,20431,23851,29908,5.0,15606.83,17631.77,0.3350
9321,93,Briançon,13326,32124,23095.9,11273,15978,22059,10786,7268,10145,12309,14107,18022,20514,23875,30196,4.2,13469.75,18225.44,0.3192
9322,93,Gap,37920,89295,65050.7,11083,16100,22507,11424,6903,9896,12134,14138,18241,20865,24456,30951,4.5,14618.89,18456.35,0.3301
9331,93,Cannes-Antibes,161504,365138,272832.3,11628,18092,26801,15173,6564,10181,12973,15512,20967,24516,29655,39174,6.0,24449.88,22128.66,0.3843
9332,93,Menton,32675,71622,53094.2,12216,18260,25934,13718,7637,10906,13454,15850,20921,23994,28386,36223,4.7,16613.51,21220.67,0.3431
9333,93,Nice,260803,574566,411775.7,10645,17165,25252,14607,5258,9082,12036,14604,19936,23206,27782,36376,6.9,22409.41,20395.81,0.3869
9341,93,Arles,31237,76895,53108.0,8738,14584,21566,12828,4077,7371,10024,12349,17025,19846,23719,30922,7.6,19517.75,17145.64,0.3917
9342,93,Aix-en-Provence,106352,258943,171490.8,12468,19274,28233,15765,7030,10938,13876,16566,22245,25927,31045,40487,5.8,24155.03,23009.31,0.3709
9344,93,Etang-de-Berre,47115,133193,85360.3,10678,16754,23529,12851,5894,9279,11985,14416,19176,21965,25496,31515,5.3,13664.55,18405.08,0.3345
9346,93,Châteaurenard,28286,72756,51414.9,10297,15703,22461,12164,6070,9122,11437,13649,18101,20785,24525,31741,5.2,18859.85,18490.78,0.3609
9347,93,Fos-sur-Mer,70660,183468,125324.5,10694,16376,23011,12317,6097,9362,11920,14157,18703,21440,24904,30874,5.1,13057.58,18081.36,0.3292
9348,93,Salon-de-Provence,25542,65264,46693.1,11646,17693,24917,13271,6648,10151,12921,15327,20190,23102,27248,34308,5.2,15074.79,19959.06,0.3389
9349,93,Marseille-Aubagne,441795,1045200,703576.8,8862,16035,24280,15418,3221,7138,10447,13298,18933,22254,26714,34653,10.8,18725.22,18788.53,0.4121
9351,93,Toulon,233298,546126,394358.0,10845,16937,24197,13352,5503,9341,12169,14613,19477,22398,26406,33470,6.1,17597.09,19323.82,0.3602
9352,93,Fréjus-Saint-Raphaël,66419,155146,119886.7,11254,17378,25519,14265,6462,9890,12528,14989,20102,23401,28081,37047,5.7,24653.88,21339.08,0.3849
9353,93,Draguignan,43307,105941,81287.3,10779,16442,23466,12687,5947,9445,11999,14270,18824,21695,25530,32554,5.5,16390.25,18906.06,0.3540
9354,93,Brignoles,36365,91228,72811.5,10664,16054,22747,12083,6097,9375,11821,13922,18391,21119,24801,31013,5.1,14795.19,18183.05,0.3400
9361,93,Orange,42148,108911,74840.9,9276,14783,21017,11741,4912,8000,10489,12625,17008,19486,22934,29069,5.9,14326.56,16793.08,0.3595
9362,93,Carpentras,37217,94747,66695.5,9641,15108,21845,12204,5061,8361,10805,13013,17401,20152,23932,30887,6.1,16350.06,17614.60,0.3680
9363,93,Apt,28736,71551,49986.8,10508,16321,23385,12877,5963,9276,11677,14017,18733,21608,25541,32700,5.5,18325.87,18785.08,0.3558
9364,93,Avignon,92048,224476,156499.7,9035,15054,21908,12873,4321,7654,10332,12775,17410,20229,23944,30692,7.1,15411.44,17328.72,0.3798
9403,94,Calvi-Ile-Rousse,7270,17875,10775.5,8563,13999,21068,12505,4580,7334,9728,11797,16546,19435,23322,30795,6.7,18925.93,17359.96,0.4067
9411,94,Ajaccio,35711,86205,62031.3,10130,16494,24160,14030,5296,8653,11538,14030,19173,22299,26388,33690,6.4,17421.09,19240.39,0.3746
9412,94,Bastia,36417,90390,59102.5,8676,14717,22078,13402,4171,7306,9921,12323,17216,20265,24256,31322,7.5,18646.03,17452.26,0.3967
9414,94,Corte,6461,14833,8407.4,8547,14256,20985,12438,4310,7160,9851,12118,16647,19280,22615,28542,6.6,11588.59,16007.41,0.3613
9415,94,Ghisonaccia-Aléria,7233,18505,10516.8,7457,13237,20276,12819,3551,6341,8720,11123,15722,18566,22049,28190,7.9,16719.63,15622.54,0.4002
9416,94,Porto-Vecchio,9316,23097,15848.8,8509,14306,21407,12898,4574,7355,9646,12027,16777,19662,23661,30780,6.7,18806.85,17491.60,0.4048
9417,94,Sartène-Propriano,3828,9291,5698.9,7118,12933,20290,13172,3333,5882,8229,10435,15424,18537,22331,29554,8.9,12942.96,15363.15,0.4050
