Revenus fiscaux des ménages - Année 2002,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC02,RFUCQ102,RFUCQ202,RFUCQ302,RFUCIQ02,RFUCD102,RFUCD202,RFUCD302,RFUCD402,RFUCD602,RFUCD702,RFUCD802,RFUCD902,RFUCRD02,RFUCET02,RFUCMO02,RFUCGI02
9105,91,Ganges-Le Vigan,17051,39979,26548.3,7876,12275,17528,9652,4017,6816,8853,10593,14009,16200,19207,24385,6.1,10432.39,13830.37,0.3521
9106,91,Nîmes,143976,354618,240787.8,7969,13401,19681,11712,3604,6655,9155,11332,15569,18151,21517,27432,7.6,12731.65,15275.50,0.3788
9107,91,Béziers-Saint-Pons,109298,255669,181281.0,7582,12287,18068,10486,3560,6448,8619,10495,14289,16600,19790,25456,7.2,13714.36,14311.14,0.3835
9108,91,Montpellier,228452,531005,355499.7,8755,14766,21926,13171,4109,7379,10046,12426,17244,20147,24083,30873,7.5,15080.53,17020.45,0.3813
9109,91,Sète,42016,101383,73085.7,8267,13202,19138,10871,4167,7122,9363,11338,15312,17667,20830,26370,6.3,12351.80,14964.67,0.3608
9110,91,Lozère,30176,73509,47230.6,8753,13243,18858,10105,5420,7787,9692,11456,15306,17546,20480,25639,4.7,11542.42,15075.28,0.3313
9111,91,Perpignan,169514,392803,273925.1,7955,12881,18963,11008,3749,6779,9031,10985,14947,17432,20756,26465,7.1,12377.10,14800.73,0.3746
9311,93,Manosque,27423,64574,44480.3,9047,13958,20266,11219,5121,7954,10104,12069,16085,18628,22179,28271,5.5,12808.07,16062.68,0.3494
9312,93,Digne,32126,74987,50458.7,9249,13856,19723,10474,5275,8090,10216,12090,15850,18256,21495,26698,5.1,10933.11,15560.60,0.3298
9321,93,Briançon,13326,32124,21986.4,9948,14161,19454,9506,6465,8919,10856,12517,16038,18159,20957,26263,4.1,10671.05,15954.27,0.3095
9322,93,Gap,37920,89295,61493.4,9662,14230,19914,10252,5950,8606,10651,12439,16160,18500,21769,27338,4.6,11679.84,16123.18,0.3250
9331,93,Cannes-Antibes,161504,365138,262510.4,9981,15876,23734,13753,5437,8649,11200,13537,18502,21714,26242,34681,6.4,19272.54,19158.19,0.3828
9332,93,Menton,32675,71622,51677.8,10838,16380,23129,12291,6556,9595,11905,14107,18649,21330,25319,32167,4.9,15137.30,18774.57,0.3403
9333,93,Nice,260803,574566,402112.8,9269,15230,22554,13285,4410,7866,10563,12908,17725,20716,24824,32194,7.3,15947.43,17832.38,0.3829
9341,93,Arles,31237,76895,51667.3,7817,13031,19449,11632,3626,6559,8893,10992,15249,17885,21416,27870,7.7,15658.92,15285.74,0.3879
9342,93,Aix-en-Provence,106352,258943,166845.9,10779,16906,24872,14093,5932,9368,12041,14430,19621,22877,27256,35208,5.9,17482.47,19812.78,0.3636
9344,93,Etang-de-Berre,47115,133193,84627.4,8563,14202,20379,11816,4456,7286,9793,12045,16419,18887,22082,27324,6.1,10815.37,15559.40,0.3452
9346,93,Châteaurenard,28286,72756,49195.4,8750,13530,19713,10963,4991,7639,9723,11593,15658,18184,21632,28059,5.6,18923.63,16086.97,0.3696
9347,93,Fos-sur-Mer,70660,183468,123870.5,8823,13994,19998,11175,4669,7607,9945,12005,16151,18592,21699,26953,5.8,12380.89,15455.43,0.3406
9348,93,Salon-de-Provence,25542,65264,44994.0,9801,15185,21691,11891,5601,8495,10972,13080,17478,20122,23589,29734,5.3,12941.94,17174.42,0.3429
9349,93,Marseille-Aubagne,441795,1045200,689327.4,7709,14218,21631,13922,2783,6161,9155,11734,16861,19843,23771,30606,11.0,15255.90,16443.98,0.4082
9351,93,Toulon,233298,546126,383118.0,9296,14915,21479,12183,4543,7927,10544,12772,17218,19865,23451,29554,6.5,14115.27,16826.35,0.3596
9352,93,Fréjus-Saint-Raphaël,66419,155146,112053.4,9650,15197,22466,12816,5466,8371,10791,12964,17601,20648,24704,32442,5.9,17046.22,18273.41,0.3764
9353,93,Draguignan,43307,105941,74717.1,9134,14393,20775,11641,4924,7976,10281,12322,16644,19240,22726,28733,5.8,12623.11,16417.82,0.3542
9354,93,Brignoles,36365,91228,64858.8,8881,13735,19832,10951,5020,7743,9940,11852,15830,18315,21653,27298,5.4,14734.04,15686.18,0.3482
9361,93,Orange,42148,108911,71728.4,8163,13069,18927,10764,4279,6993,9254,11183,15098,17455,20647,26283,6.1,12544.56,14999.47,0.3623
9362,93,Carpentras,37217,94747,63930.2,8168,13288,19519,11351,4225,6955,9228,11270,15507,18010,21407,27749,6.6,14168.69,15613.66,0.3774
9363,93,Apt,28736,71551,47435.8,8891,14089,20625,11734,4801,7726,9940,12043,16305,18942,22571,29106,6.1,13981.71,16285.16,0.3615
9364,93,Avignon,92048,224476,151310.7,7838,13283,19617,11779,3682,6584,9019,11169,15489,18120,21468,27463,7.5,14393.52,15335.87,0.3828
9403,94,Calvi-Ile-Rousse,7270,17875,10635.3,7185,12135,18583,11398,3554,6029,8306,10281,14237,16938,20530,26985,7.6,14480.40,14879.77,0.4064
9411,94,Ajaccio,35711,86205,57764.5,8071,13956,21059,12988,3996,6820,9300,11600,16455,19269,23123,29470,7.4,14581.65,16268.73,0.3858
9412,94,Bastia,36417,90390,55620.7,6904,12199,18929,12025,3226,5785,7991,10162,14488,17191,20936,27324,8.5,13746.89,14613.05,0.4056
9414,94,Corte,6461,14833,7679.2,7021,11993,17927,10906,3233,6004,8076,10120,14175,16425,19852,25010,7.7,10188.70,13652.60,0.3751
9415,94,Ghisonaccia-Aléria,7233,18505,8895.3,5967,11108,17518,11551,2802,4919,6990,9141,13238,15935,19250,25054,8.9,11612.49,13217.58,0.4097
9416,94,Porto-Vecchio,9316,23097,14572.1,6748,12009,19033,12285,3471,5743,7887,9824,14334,17239,20957,27717,8.0,17857.79,15035.28,0.4224
9417,94,Sartène-Propriano,3828,9291,5153.0,5417,10733,17630,12213,2734,4655,6328,8409,13004,15913,20086,26206,9.6,12179.52,13320.74,0.4343
