Revenus fiscaux des ménages - Année 2005,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
4311,43,Lons-le-Saunier,33052,77674,53485.4,10989,15805,21593,10604,7034,9843,12006,13945,17856,20137,23349,29101,4.1,15296.42,17836.11,0.3180
4312,43,Champagnole,8956,21643,14501.3,10794,15053,20427,9633,7032,9725,11688,13318,16849,19047,22116,27682,3.9,19887.59,17143.70,0.3145
4313,43,Saint-Claude,20912,51406,34094.5,11652,16617,22888,11236,7365,10455,12737,14690,18742,21348,24757,30760,4.2,12622.80,18591.27,0.3059
5201,52,Nantes,323522,795359,537794.0,12021,17131,23576,11555,7601,10796,13136,15133,19310,21935,25627,32376,4.3,20979.61,19674.97,0.3271
5202,52,Saint-Nazaire,109328,267796,196979.5,11334,15987,21826,10492,7392,10233,12323,14182,17980,20327,23701,29953,4.1,15867.70,18297.95,0.3206
5203,52,Châteaubriant,32424,83407,58876.1,9886,13941,18723,8837,6628,8983,10746,12368,15631,17575,20203,24791,3.7,11652.73,15522.03,0.3021
5204,52,Angers,150180,371809,239863.9,11139,16066,22149,11010,6803,9926,12225,14185,18109,20596,24073,30607,4.5,14989.74,18334.86,0.3312
5205,52,Choletais,77373,209258,139899.1,11177,15047,19796,8619,7679,10197,12028,13590,16663,18606,21289,26336,3.4,12923.55,16993.79,0.2937
5206,52,Saumur-Bauge,51961,131522,87766.9,10133,14409,19545,9412,6481,9133,11048,12769,16171,18259,21177,26583,4.1,12932.82,16253.95,0.3190
5207,52,Segréen sud Mayenne,29720,76537,51707.1,10369,14274,18871,8502,6929,9449,11145,12739,15838,17675,20346,24941,3.6,12337.58,15927.44,0.3018
5208,52,Laval,47814,119355,80858.1,11506,16080,21574,10068,7434,10446,12500,14347,17928,20152,23277,29073,3.9,16575.83,18171.73,0.3116
5209,52,Mayenne nord et est,48593,121768,81494.4,10551,14390,19256,8705,6989,9610,11362,12841,16070,18021,20634,25315,3.6,12001.03,16080.07,0.2975
5210,52,Le Mans,129175,317183,210662.1,11564,16472,22344,10780,6997,10310,12651,14602,18499,20922,24131,29984,4.3,13987.28,18375.06,0.3177
5211,52,Sarthe nord,38552,94585,64645.3,10958,15064,20029,9071,7276,9999,11837,13445,16830,18845,21551,26338,3.6,12479.67,16709.46,0.2953
5212,52,Sarthe sud,47521,118083,80955.0,10668,14780,19712,9044,6945,9597,11548,13219,16440,18456,21156,25965,3.7,12113.24,16361.01,0.2993
5213,52,La Roche-sur-Yon,60571,153909,110369.9,11374,15902,21150,9776,7697,10311,12328,14176,17723,19852,22772,28294,3.7,15319.00,17988.90,0.3082
5214,52,Vendée est,39960,109013,76229.1,11475,15385,19889,8414,8261,10543,12299,13892,16974,18820,21218,25597,3.1,12930.51,17139.26,0.2772
5215,52,Vendée sud,39097,98511,66980.2,10409,14548,19639,9230,6972,9473,11271,12902,16299,18376,21200,26200,3.8,11962.92,16392.05,0.3060
5216,52,Vendée ouest,66949,153966,121371.1,11454,15926,21776,10322,7852,10431,12378,14149,17871,20257,23677,30007,3.8,17640.61,18591.73,0.3211
5320,53,Dinan,36374,88467,62489.0,10741,15279,20942,10201,7211,9776,11723,13497,17198,19522,22617,28191,3.9,12262.46,17351.48,0.3126
5321,53,Guingamp,38518,88267,60715.5,10027,14524,20166,10139,6391,9069,10972,12780,16451,18766,21816,27449,4.3,13981.05,16542.76,0.3262
5323,53,Lannion,40545,93105,65712.8,11223,16168,22790,11567,7305,10154,12235,14210,18443,21135,24822,31275,4.3,13272.63,18528.12,0.3206
5324,53,Saint-Brieuc,87964,210187,147969.4,11505,16218,22116,10611,7458,10361,12530,14428,18231,20648,23963,30039,4.0,14499.19,18459.32,0.3180
5330,53,Brest,154432,371708,242503.1,11782,16448,22319,10538,7603,10667,12827,14649,18435,20831,24086,29879,3.9,15299.26,18498.84,0.3098
5331,53,Morlaix,52162,125474,85715.0,10943,15415,21023,10080,7261,9893,11867,13671,17329,19617,22779,28366,3.9,14111.78,17510.02,0.3140
5332,53,Quimper,115813,269297,189092.1,11741,16289,22173,10432,7843,10654,12734,14511,18259,20683,24023,30158,3.8,16706.07,18602.32,0.3112
5333,53,Carhaix,30547,69298,45767.5,9980,14173,19316,9336,6378,9057,10877,12510,16002,18089,20808,25719,4.0,11633.58,15781.10,0.3094
5340,53,Fougères,27053,67014,44837.2,10876,14819,19569,8693,7339,9906,11770,13315,16456,18363,20966,25870,3.5,15098.90,16686.77,0.2989
5341,53,Rennes,237189,579498,390551.1,12297,17432,23795,11498,7884,11045,13421,15432,19583,22161,25828,32513,4.1,15959.90,19841.06,0.3177
5342,53,Saint-Malo,51814,121466,84434.5,10998,15818,22195,11197,6985,9877,11987,13928,17969,20562,24195,31193,4.5,17206.20,18642.33,0.3426
5343,53,Vitré,24667,66351,46688.1,11369,15442,20413,9044,8004,10432,12224,13820,17123,19187,21924,27052,3.4,15043.80,17494.04,0.2939
5344,53,Redon,28304,69896,49024.3,10592,14935,19876,9284,7084,9587,11533,13232,16701,18711,21471,26339,3.7,11592.76,16561.53,0.3010
5350,53,Auray,31716,76394,57390.1,11520,16156,22290,10770,7807,10480,12425,14306,18204,20706,24342,31431,4.0,15768.36,18864.47,0.3240
5351,53,Ploërmel,23772,58964,40566.3,10650,14841,19683,9033,7263,9697,11520,13201,16586,18572,21186,25762,3.5,11819.18,16428.35,0.2920
5352,53,Vannes,70315,172533,125123.0,11785,16736,23030,11245,7758,10601,12853,14803,18818,21359,25046,31848,4.1,16776.56,19407.21,0.3269
5353,53,Lorient,109198,259101,178983.4,11298,15970,21706,10408,7221,10193,12305,14158,17904,20232,23494,29290,4.1,17323.88,17971.52,0.3152
5354,53,Pontivy-Loudéac,49285,119177,80970.5,10486,14859,19811,9325,7150,9558,11404,13123,16572,18595,21289,26185,3.7,13325.58,16574.57,0.3047
5401,54,Nord-Poitou,21111,51094,34083.9,9968,14085,19127,9159,6406,8986,10837,12497,15802,17886,20742,26031,4.1,15403.32,16150.78,0.3271
5402,54,Châtellerault,34409,83619,56943.4,10483,15403,21112,10629,6259,9322,11557,13560,17400,19733,22800,28236,4.5,14232.86,17218.95,0.3296
5403,54,Montmorillon,18523,43868,29015.9,10199,14387,19711,9512,6563,9226,11128,12771,16153,18433,21375,26626,4.1,11830.84,16246.24,0.3134
5404,54,Haute-Charente,27980,66326,43737.7,9000,13222,18538,9538,5497,7999,9859,11462,15108,17228,20153,24869,4.5,11737.83,14978.21,0.3334
5405,54,Angoulême,85174,205503,138656.4,10600,15654,21514,10914,6237,9400,11713,13728,17687,20039,23276,29059,4.7,13363.00,17436.62,0.3287
5406,54,Sud Charentes,31130,75316,49968.5,9059,13243,18584,9525,5461,8126,9910,11543,15081,17268,20105,25424,4.7,11975.18,15065.59,0.3352
5407,54,Cognac,33101,80274,53747.1,10657,15384,21335,10678,6494,9496,11650,13535,17399,19873,23160,29087,4.5,14366.64,17604.93,0.3346
5408,54,Saintonge intérieure,47607,113620,79729.9,9954,14553,20299,10345,6162,8950,10908,12737,16522,18834,22112,27749,4.5,13393.13,16531.79,0.3323
5409,54,Saintonge maritime,70763,162445,120155.0,10551,15274,21559,11008,6539,9474,11538,13399,17367,19948,23512,30006,4.6,15554.30,17796.89,0.3410
5410,54,La Rochelle,88900,208564,146650.4,11457,16592,23316,11859,7015,10220,12562,14575,18840,21604,25410,32430,4.6,18816.09,19345.04,0.3432
5411,54,Sud Deux-Sèvres,80397,195215,135502.6,10993,15780,21921,10928,7100,9902,12002,13903,17897,20390,23886,30141,4.2,14482.37,18056.28,0.3240
5412,54,Nord Deux-Sèvres,48446,123666,82979.2,10292,14139,18947,8655,7022,9389,11106,12593,15770,17728,20400,25180,3.6,13501.63,16070.67,0.3070
5413,54,Poitiers,99727,230558,150442.2,11406,16631,23104,11698,6954,10153,12560,14666,18848,21481,25044,31638,4.5,19500.51,18878.76,0.3302
7201,72,Nord-est-de-la-Dordogne,19173,44293,29104.7,9642,13807,19077,9435,6146,8635,10507,12136,15600,17828,20599,25771,4.2,11142.64,15591.80,0.3197
7202,72,Périgueux,66844,156922,105987.2,10578,15523,21488,10910,6420,9408,11638,13627,17593,20012,23365,29176,4.5,15040.13,17515.93,0.3301
7203,72,Terrasson,12320,29980,20104.3,9571,14180,19660,10089,5729,8488,10619,12424,16129,18333,21325,26739,4.7,11403.08,15859.02,0.3269
7204,72,Sarlat-la-Canéda,17379,41255,28644.2,9907,14646,20585,10678,6115,8929,10830,12829,16750,19166,22488,28629,4.7,13768.11,16847.00,0.3381
7205,72,Bergerac,36749,88029,59480.6,9819,14705,20711,10892,5740,8738,10820,12768,16690,19193,22548,28292,4.9,13421.98,16751.57,0.3439
7206,72,Dax,48707,118445,84661.0,11199,15843,21439,10240,7161,10084,12211,14073,17801,20015,23185,28990,4.0,13763.97,17860.17,0.3151
7207,72,Marmande-Casteljaloux,25825,61813,42620.7,9656,14189,19728,10072,5790,8631,10607,12401,16087,18337,21366,27202,4.7,13418.77,16233.60,0.3401
7210,72,Agen,62794,149845,103758.0,9948,15110,21259,11311,5623,8736,11065,13121,17250,19705,23110,29236,5.2,13906.56,17145.34,0.3460
7211,72,Lacq-Orthez,25720,65035,43128.6,10857,15483,21170,10313,7072,9771,11811,13643,17475,19813,22863,28398,4.0,13936.62,17225.70,0.3072
7212,72,Oloron-Mauléon,17112,42826,28177.8,10535,15114,20708,10173,6635,9429,11511,13353,17103,19271,22373,27651,4.2,12226.09,16873.25,0.3119
7213,72,Pau,100110,243730,164598.5,11571,16947,23913,12342,7117,10288,12707,14848,19278,22143,26086,33067,4.6,14624.18,19405.46,0.3330
7214,72,Libourne-Montpon-Sainte-Foy-la-Grande,59346,144716,98599.0,9588,14376,20215,10627,5467,8456,10628,12511,16404,18779,21976,27764,5.1,14507.27,16364.81,0.3476
7215,72,Langon-Bazas-La Réole,27332,67519,47778.7,9903,14627,20310,10407,5868,8766,10886,12799,16565,18912,21913,27677,4.7,13183.54,16459.91,0.3350
7216,72,Villeneuve-sur-Lot-Fumel,36263,87663,59351.8,9251,13846,19517,10266,5306,8173,10204,12033,15741,18108,21126,26811,5.1,14575.03,15872.40,0.3474
7271,72,Bordeaux-Médoc,26416,66167,48008.9,10581,15232,20789,10208,6375,9415,11597,13492,17118,19377,22493,28069,4.4,16522.81,17169.65,0.3280
7272,72,Bordeaux-Arcachonnais,56856,137383,109615.1,12391,17457,24030,11639,8232,11229,13447,15438,19721,22405,26107,32743,4.0,15447.28,19976.76,0.3147
7273,72,Bordeaux-Entre-Deux-Mers,23229,61802,43131.6,10778,15619,21243,10465,6901,9644,11773,13673,17592,19829,23032,28609,4.1,12711.71,17310.66,0.3152
7274,72,Bordeaux-Cubzaçais,28772,75723,52261.4,9833,14538,20215,10382,6070,8769,10800,12678,16491,18778,21829,27059,4.5,11622.70,16182.05,0.3231
7275,72,Bordeaux-zone-centrale,339972,786269,527819.9,11870,17869,25225,13355,6583,10389,13183,15561,20405,23391,27459,34839,5.3,19726.57,20447.62,0.3483
7281,72,Mont-de-Marsan-haute-lande,7023,17337,12095.7,9979,14748,20130,10151,6326,8872,11005,12937,16662,18745,21733,26939,4.3,11389.67,16314.65,0.3161
7282,72,Mont-de-Marsan-est-des-Landes,43497,108334,74097.1,11294,16029,21638,10344,7111,10171,12312,14187,17962,20229,23325,28967,4.1,17709.92,17987.19,0.3171
7291,72,Sud-des-Landes,25998,64846,50676.6,12137,16987,23125,10988,8089,11006,13182,15095,19058,21582,25066,31600,3.9,15894.55,19364.65,0.3114
7292,72,Bayonne-Pyrénées,105141,248427,174893.2,11177,16352,22948,11771,6891,9978,12275,14344,18565,21259,25106,32373,4.7,18659.80,19202.34,0.3491
7301,73,Toulouse,440128,1035417,730825.6,11744,17901,25491,13747,6661,10281,13052,15491,20487,23578,27783,35075,5.3,19386.15,20526.83,0.3496
7302,73,Montauban,82087,206034,145497.6,9525,14437,20342,10817,5367,8406,10535,12488,16519,18909,22107,27754,5.2,13997.28,16388.49,0.3464
7303,73,Albi-Carmaux,74195,177677,123506.7,10154,14905,20999,10845,5932,8995,11224,13081,16981,19433,22877,29003,4.9,14056.45,17066.91,0.3393
7304,73,Tarbes,70860,168586,112698.3,10578,15562,21520,10942,6433,9408,11638,13646,17632,20025,23283,28965,4.5,12737.38,17362.06,0.3232
7305,73,Rodez,57237,139906,94634.4,10452,15338,21383,10931,6876,9435,11445,13366,17433,19893,23220,29228,4.3,14713.03,17677.58,0.3313
7306,73,Castres-Mazamet,53750,134218,89965.6,9989,14529,20108,10119,5810,8838,10993,12820,16448,18701,21831,27696,4.8,13051.80,16516.07,0.3361
7307,73,Auch,53888,128826,87175.7,9988,14701,20604,10616,6084,8914,10993,12846,16700,19113,22429,28540,4.7,14103.04,16820.19,0.3365
7308,73,Saint-Gaudens,33890,79026,54803.1,10115,15038,21069,10954,6072,9005,11190,13148,17103,19608,22864,28704,4.7,13522.29,17010.67,0.3347
7309,73,Figeac-Decazeville,28413,64779,44015.4,10041,14620,20204,10163,6382,9043,11046,12876,16522,18767,21895,27432,4.3,12696.16,16437.33,0.3209
7310,73,Cahors,32654,76409,52972.0,9914,15022,21445,11531,5806,8808,10999,12999,17201,19843,23423,29741,5.1,12968.94,17091.80,0.3419
7311,73,Millau,24412,57641,39673.9,9782,14238,19740,9958,5922,8721,10737,12530,16111,18355,21385,26957,4.6,12816.28,16131.65,0.3290
7312,73,Nord de Lot,21704,50826,34554.7,10112,14789,20559,10447,6493,9139,11083,12948,16791,19155,22315,28172,4.3,14137.60,16904.38,0.3311
7313,73,Lourdes,16039,38633,26585.4,10663,15028,20507,9845,6890,9630,11598,13378,16866,19103,22175,27753,4.0,13392.17,17077.10,0.3175
7316,73,Villefranche-de-Rouergue,14079,34444,23141.0,9451,14016,19763,10312,6003,8533,10325,12078,16033,18375,21489,27526,4.6,13893.95,16270.97,0.3434
7317,73,Lannemezan,12982,31385,20558.0,10576,15335,21218,10642,6913,9516,11553,13531,17456,19804,22859,27821,4.0,11132.22,17000.73,0.3048
7318,73,Saint-Girons,11709,26033,17858.4,8816,14133,20298,11482,4337,7576,9998,12102,16383,18884,22232,27878,6.4,13562.13,15799.58,0.3570
7319,73,Lavelanet,10816,25828,17309.1,9273,13845,18801,9528,5102,8209,10261,12094,15575,17580,20276,25431,5.0,11863.87,15304.63,0.3356
7320,73,Foix-Pamiers,31929,76019,53223.4,10245,15237,21119,10874,5958,9039,11303,13275,17344,19697,22943,28697,4.8,12361.52,16966.01,0.3304
7401,74,Bellac,17253,40120,26719.0,9603,13966,19206,9603,6075,8681,10522,12267,15787,17981,20773,25844,4.3,11655.08,15625.81,0.3206
7402,74,Limoges,124135,278439,187158.8,11093,16659,23127,12034,6246,9701,12341,14551,18899,21527,25134,31446,5.0,15370.11,18685.29,0.3382
7403,74,Rochechouart,15383,35334,24152.9,10563,15009,20425,9862,6701,9425,11562,13315,16923,19089,22088,27267,4.1,12066.19,16743.03,0.3119
7404,74,Aubusson,17468,39993,25747.5,8655,12802,18151,9496,5240,7803,9506,11159,14599,16840,19801,25020,4.8,11510.93,14616.78,0.3370
7405,74,Guéret,37113,84477,56911.9,9547,14240,20076,10529,5972,8593,10447,12307,16222,18637,21785,27463,4.6,12073.30,16149.52,0.3330
7406,74,Brive,51909,121150,83264.8,10975,15936,21959,10984,7191,9841,12033,14000,17936,20445,23901,30150,4.2,14716.65,18265.11,0.3261
7407,74,Tulle,33568,76997,51186.9,10679,15586,21533,10854,6939,9601,11697,13649,17620,20038,23268,28895,4.2,12113.52,17397.28,0.3119
7408,74,Ussel,14774,34429,21885.4,10125,14766,20325,10200,6470,9015,11069,12967,16662,18899,21951,27288,4.2,11999.77,16582.18,0.3201
8201,82,Roanne,71253,172694,114726.3,10764,15115,20252,9488,6740,9635,11719,13471,16861,18967,21890,27216,4.0,19476.97,16987.23,0.3152
8202,82,Beaujolais-Val-de-Saône,53028,138108,96700.7,10956,16127,22360,11404,6640,9703,12053,14102,18226,20761,24220,30643,4.6,14510.61,18282.61,0.3308
8203,82,Bourg-en-Bresse,67798,171065,119169.9,11839,16705,22477,10638,7759,10699,12898,14846,18663,20988,24262,30202,3.9,13919.30,18705.41,0.3052
8204,82,Oyonnax,22138,58098,38303.1,10424,15472,21334,10910,6493,9259,11501,13509,17523,19871,23093,28759,4.4,15097.85,17759.62,0.3354
8205,82,Genevois Français,99224,242769,169361.6,12393,20324,31385,18992,6090,10637,14051,17123,23986,28554,34787,45595,7.5,21316.58,24316.49,0.3899
8206,82,Chablais,32954,80500,57619.3,12530,18364,25803,13273,8137,11275,13720,15984,20857,23911,28299,36441,4.5,17236.13,21339.80,0.3336
8207,82,Vallée-de-l'Arve,60093,155495,108616.5,12400,17824,24692,12292,7992,11167,13546,15721,20124,22931,26778,34254,4.3,18397.90,20778.52,0.3328
8208,82,Annecy,92781,229039,161023.2,13364,18963,26101,12737,8713,12065,14561,16784,21333,24236,28368,36140,4.1,20150.65,21964.26,0.3250
8209,82,Belley,17679,44046,31108.5,11329,16205,22102,10773,7122,10166,12348,14326,18224,20613,23797,29493,4.1,19282.23,18151.82,0.3133
8210,82,Ambérieu,30781,80056,57158.8,12063,17038,22885,10822,7920,10899,13057,15087,19055,21454,24600,30359,3.8,13018.69,18800.08,0.2948
8211,82,Lyon,655202,1624102,1078198.0,11532,17782,25328,13796,6497,10032,12899,15386,20356,23408,27701,35583,5.5,18099.44,20587.62,0.3558
8212,82,Loire-centre,29582,74329,52494.1,10570,15008,20407,9838,6965,9536,11472,13214,16889,19047,22081,27633,4.0,13256.03,17029.78,0.3162
8213,82,Saint-Etienne,197320,482101,313372.9,10252,15457,21391,11139,5802,8962,11441,13507,17525,19928,23210,29139,5.0,14088.41,17403.97,0.3391
8214,82,Vienne-Roussillon,53706,140195,97254.7,11250,16552,22688,11438,6831,10033,12399,14520,18712,21208,24481,30427,4.5,14035.57,18480.53,0.3217
8215,82,Bourgoin-La Tour-du-Pin,57910,151308,109834.2,11512,16423,22410,10898,7425,10343,12571,14492,18510,20925,24157,30049,4.0,13881.86,18424.87,0.3105
8216,82,Chambéry,86702,208266,143583.3,12211,17652,24254,12043,7636,10905,13384,15535,19883,22582,26329,33215,4.3,16319.54,20105.40,0.3256
8217,82,Tarentaise,41896,101394,70888.2,11861,16654,22669,10809,7788,10715,12846,14755,18722,21221,24505,30776,4.0,16817.12,19229.70,0.3229
8218,82,Maurienne,17387,41607,28222.1,11936,16563,22331,10395,7984,10879,12911,14748,18636,20899,23942,29290,3.7,11882.37,18310.61,0.2900
8219,82,Voiron,49966,132298,92965.3,11917,16838,22898,10981,7867,10728,12968,14922,18853,21334,24750,30821,3.9,13418.94,18894.95,0.3050
8220,82,Annonay,23488,59604,41226.5,10846,15277,20377,9532,7024,9733,11766,13546,17084,19177,21953,26674,3.8,13241.04,16983.65,0.3055
8221,82,Drôme-Ardèche nord,32040,82040,56754.1,10312,14988,20391,10079,6630,9246,11302,13220,16951,19075,21993,27254,4.1,14247.36,16822.92,0.3190
8222,82,Romans-Saint-Marcellin,45714,115425,79579.2,10271,15063,20867,10596,6224,9115,11267,13227,17092,19382,22683,28563,4.6,13262.74,17077.80,0.3316
8223,82,Grenoble,231435,562961,368936.6,12097,18024,25444,13347,7190,10702,13371,15706,20541,23552,27742,35105,4.9,16910.25,20590.43,0.3363
8224,82,Crest-Die,14718,35890,25299.4,9779,14407,20379,10600,5661,8580,10841,12593,16337,18782,22174,27901,4.9,13238.99,16387.76,0.3383
8225,82,Drôme-Ardèche centre,91002,222916,151484.9,10549,15721,21890,11341,6231,9331,11664,13768,17836,20329,23832,29796,4.8,18883.69,17850.05,0.3378
8226,82,Aubenas,36009,84091,58176.0,9290,14112,19909,10620,5151,8150,10342,12266,16098,18412,21649,27133,5.3,14303.09,15963.38,0.3467
8227,82,Drôme-Ardèche sud,62047,155010,108120.9,9735,14969,21370,11635,5476,8530,10866,12945,17194,19812,23178,29099,5.3,16114.09,17029.84,0.3481
8311,83,Aurillac,34425,82116,54964.2,10237,14964,20878,10641,6498,9184,11218,13125,16973,19428,22607,28599,4.4,14544.21,17102.36,0.3301
8313,83,Mauriac,13889,32198,20591.6,9054,12961,18053,8999,5743,8161,9869,11389,14709,16840,19649,25059,4.4,11555.23,14946.82,0.3295
8314,83,Saint-Flour,14967,36464,23455.8,8872,12917,18201,9329,5629,8061,9672,11313,14702,16826,19872,25119,4.5,12941.38,15068.62,0.3389
8324,83,Clermont-Ferrand,199780,468200,312439.0,11494,17002,23663,12169,6976,10204,12676,14858,19285,21996,25711,32379,4.6,16346.90,19314.42,0.3328
8325,83,Gannat,6065,14654,9710.1,9807,14068,19628,9821,6047,8725,10651,12442,16099,18241,21197,26709,4.4,11602.44,15933.86,0.3224
8331,83,Issoire,22071,51977,36493.7,10607,15074,20379,9772,6928,9547,11569,13429,16933,19103,21954,27005,3.9,13297.48,16838.56,0.3092
8333,83,Brioude,12614,29486,20223.5,9088,13591,19116,10028,5583,8101,10047,11767,15452,17669,20808,26060,4.7,12089.75,15458.54,0.3350
8343,83,Montluçon,56206,125942,84457.2,10176,14864,20419,10243,6035,9061,11201,13047,16770,19034,22073,27423,4.5,12538.14,16601.10,0.3267
8351,83,Moulins,33661,78824,52300.3,10563,15452,21403,10840,6111,9402,11554,13554,17576,19967,23242,28932,4.7,12735.15,17311.63,0.3304
8352,83,Dompierre-sur-Besbre,9144,21964,14514.5,9386,13369,18337,8951,6229,8443,10206,11762,15032,17086,19872,24496,3.9,10802.55,15044.57,0.3153
8362,83,Le Puy-en-Velay,40525,98452,65293.7,9796,14533,20393,10597,5933,8741,10783,12660,16513,18919,22125,27781,4.7,13261.53,16541.71,0.3352
8372,83,Yssingeaux,27475,71764,50663.5,10645,14902,20097,9452,7215,9647,11537,13248,16691,18805,21724,26901,3.7,14623.29,16869.74,0.3080
8381,83,Thiers,15694,37695,25003.7,9696,14357,19791,10095,5772,8548,10726,12626,16163,18371,21377,26908,4.7,12446.06,16146.13,0.3303
8382,83,Ambert,12899,30196,19849.5,9575,13983,19522,9947,6135,8650,10480,12230,15922,18251,21162,26437,4.3,10793.79,15785.36,0.3189
8391,83,Vichy,48117,107919,74114.2,10330,15099,21111,10781,6163,9178,11368,13290,17144,19590,22942,29168,4.7,13115.17,17232.14,0.3357
8392,83,Saint-Pourcain-sur-Sioule,8759,21027,14005.4,9978,14433,19596,9618,6339,8983,10944,12598,16111,18253,21040,25633,4.0,10375.97,15717.32,0.3073
9101,91,Carcassonne,75949,183379,124462.8,9003,13949,19906,10903,4457,7817,10067,12034,16026,18430,21734,27691,6.2,13695.16,15887.41,0.3625
9102,91,Narbonne,54437,126391,94165.6,8716,13750,19838,11122,4264,7553,9769,11784,15823,18324,21654,27521,6.5,14501.73,15730.98,0.3693
9103,91,Alès-La Grand-Combe,57348,133761,94203.6,8591,13571,19379,10788,3781,7276,9703,11735,15550,17924,21147,26705,7.1,13045.75,15315.37,0.3680
9104,91,Bagnols-sur-Cèze,40437,103151,72704.3,10535,16300,23217,12682,5794,9184,11787,14063,18653,21494,25386,32223,5.6,15309.56,18686.66,0.3550
9105,91,Ganges-Le Vigan,17051,39979,28238.0,8549,13350,19048,10499,4299,7466,9564,11522,15302,17618,20834,26594,6.2,20258.48,15199.44,0.3630
9106,91,Nîmes,143976,354618,252776.1,8932,14756,21396,12464,4037,7495,10203,12539,17061,19749,23391,29723,7.4,15001.22,16790.37,0.3774
9107,91,Béziers-Saint-Pons,109298,255669,189779.6,8448,13591,19710,11262,3891,7221,9588,11603,15701,18187,21582,27600,7.1,15282.76,15704.10,0.3811
9108,91,Montpellier,228452,531005,366113.9,9807,16166,23872,14065,4744,8315,11198,13715,18805,21971,26246,33710,7.1,17916.60,18796.52,0.3805
9109,91,Sète,42016,101383,76426.8,9374,14719,20919,11545,4702,8079,10518,12628,16917,19395,22830,28821,6.1,13861.26,16488.89,0.3565
9110,91,Lozère,30176,73509,47801.8,9820,14632,20345,10525,5977,8698,10809,12681,16703,18962,22129,27655,4.6,13003.79,16486.48,0.3300
9111,91,Perpignan,169514,392803,287164.3,8813,14196,20577,11764,4072,7539,9993,12123,16421,18995,22486,28643,7.0,14708.69,16268.33,0.3759
9311,93,Manosque,27423,64574,46570.4,9939,15217,21965,12026,5458,8676,11072,13102,17472,20235,23948,30327,5.6,14599.19,17406.25,0.3501
9312,93,Digne,32126,74987,52603.5,10002,15017,21227,11225,5667,8835,11070,13091,17159,19696,23054,28837,5.1,12419.33,16918.86,0.3355
9321,93,Briançon,13326,32124,22906.7,10915,15524,21221,10306,7122,9843,11934,13741,17517,19793,23011,28839,4.0,12210.83,17506.31,0.3118
9322,93,Gap,37920,89295,64170.2,10569,15489,21701,11132,6615,9424,11587,13505,17602,20098,23609,29772,4.5,14156.52,17720.11,0.3315
9331,93,Cannes-Antibes,161504,365138,270220.2,11115,17384,25766,14651,6242,9702,12409,14873,20160,23589,28515,37603,6.0,21622.58,21133.81,0.3823
9332,93,Menton,32675,71622,52642.7,11753,17677,24897,13144,7244,10449,12946,15328,20167,23137,27179,34486,4.8,18254.65,20318.64,0.3411
9333,93,Nice,260803,574566,410658.8,10218,16553,24363,14145,5006,8739,11592,14084,19243,22390,26779,34910,7.0,20503.61,19534.13,0.3846
9341,93,Arles,31237,76895,52726.1,8406,14192,20952,12546,3908,7102,9666,12031,16503,19243,23011,29843,7.6,19531.04,16553.28,0.3912
9342,93,Aix-en-Provence,106352,258943,170007.2,12002,18605,27214,15212,6820,10515,13371,15967,21479,25005,29860,38741,5.7,21790.58,22055.88,0.3678
9344,93,Etang-de-Berre,47115,133193,85528.9,10103,16089,22586,12483,5450,8741,11380,13762,18424,21080,24450,30278,5.6,12722.73,17607.46,0.3374
9346,93,Châteaurenard,28286,72756,50880.1,9801,14999,21653,11852,5670,8659,10957,13043,17358,20047,23699,30327,5.3,18531.93,17733.66,0.3644
9347,93,Fos-sur-Mer,70660,183468,124781.8,10143,15627,22093,11950,5646,8867,11307,13499,17941,20554,23941,29660,5.3,12734.12,17288.92,0.3325
9348,93,Salon-de-Provence,25542,65264,46031.5,11020,16917,23922,12902,6235,9655,12310,14651,19387,22182,26084,32929,5.3,14003.91,19067.57,0.3390
9349,93,Marseille-Aubagne,441795,1045200,703780.5,8521,15514,23429,14908,3033,6846,10054,12860,18319,21498,25778,33339,11.0,17464.60,18036.72,0.4103
9351,93,Toulon,233298,546126,392234.3,10417,16361,23375,12958,5228,8966,11715,14091,18808,21664,25507,32264,6.2,15944.40,18579.75,0.3596
9352,93,Fréjus-Saint-Raphaël,66419,155146,118256.6,10739,16636,24449,13710,6159,9411,11985,14302,19242,22411,26904,35337,5.7,22623.43,20231.69,0.3804
9353,93,Draguignan,43307,105941,79742.1,10314,15853,22659,12345,5648,9028,11488,13728,18210,20999,24667,31371,5.6,14675.44,18147.85,0.3523
9354,93,Brignoles,36365,91228,70944.4,10193,15410,21930,11737,5799,8952,11309,13330,17693,20294,23854,29904,5.2,14581.92,17466.58,0.3416
