Revenus fiscaux des ménages - Année 2004,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC04,RFUCQ104,RFUCQ204,RFUCQ304,RFUCIQ04,RFUCD104,RFUCD204,RFUCD304,RFUCD404,RFUCD604,RFUCD704,RFUCD804,RFUCD904,RFUCRD04,RFUCET04,RFUCMO04,RFUCGI04
9101,91,Carcassonne,75949,183379,123379.4,8739,13502,19389,10650,4383,7581,9763,11658,15577,17934,21191,27028,6.2,12639.07,15427.81,0.3615
9102,91,Narbonne,54437,126391,92746.3,8357,13241,19161,10804,4028,7208,9400,11337,15219,17735,21000,26773,6.6,13417.74,15184.30,0.3720
9103,91,Alès-La Grand-Combe,57348,133761,93309.2,8309,13113,18843,10535,3683,7045,9372,11347,15016,17395,20511,25867,7.0,12414.37,14837.07,0.3682
9104,91,Bagnols-sur-Cèze,40437,103151,72116.2,10141,15685,22607,12466,5618,8814,11295,13531,18107,20910,24662,31276,5.6,19642.84,18141.54,0.3571
9105,91,Ganges-Le Vigan,17051,39979,27705.3,8306,12945,18505,10199,4225,7220,9367,11173,14772,17020,20281,25654,6.1,11419.07,14590.25,0.3546
9106,91,Nîmes,143976,354618,249614.9,8483,14170,20761,12278,3825,7119,9738,11995,16477,19163,22716,28971,7.6,14140.22,16229.87,0.3805
9107,91,Béziers-Saint-Pons,109298,255669,187230.2,8143,13122,19108,10965,3793,6968,9229,11224,15183,17616,20969,26993,7.1,14599.87,15240.64,0.3821
9108,91,Montpellier,228452,531005,363936.1,9373,15641,23180,13807,4526,7938,10733,13223,18241,21311,25436,32671,7.2,15985.94,18164.16,0.3820
9109,91,Sète,42016,101383,75948.6,8911,14105,20235,11324,4391,7658,10033,12111,16216,18693,22074,27937,6.4,14020.93,15930.44,0.3626
9110,91,Lozère,30176,73509,47652.7,9299,14085,19730,10431,5632,8273,10285,12153,16107,18387,21490,26916,4.8,12845.78,15879.14,0.3346
9111,91,Perpignan,169514,392803,283491.5,8480,13736,20017,11537,3922,7236,9628,11709,15883,18454,21919,27919,7.1,13980.04,15765.30,0.3772
9311,93,Manosque,27423,64574,46177.9,9486,14690,21272,11786,5265,8246,10621,12641,16935,19570,23151,29292,5.6,13960.83,16823.00,0.3515
9312,93,Digne,32126,74987,52100.8,9748,14613,20641,10893,5576,8593,10781,12715,16675,19155,22474,28206,5.1,12284.83,16423.15,0.3322
9321,93,Briançon,13326,32124,22643.2,10566,15133,20607,10041,6914,9463,11558,13381,17061,19281,22397,28343,4.1,12039.11,17111.92,0.3131
9322,93,Gap,37920,89295,63447.6,10300,15056,21102,10802,6454,9173,11332,13174,17131,19535,22941,29032,4.5,13056.11,17197.86,0.3286
9331,93,Cannes-Antibes,161504,365138,269259.2,10597,16707,24891,14294,5878,9193,11835,14279,19404,22784,27545,36300,6.2,21750.26,20256.06,0.3836
9332,93,Menton,32675,71622,52336.2,11339,17022,24042,12703,6966,10052,12535,14776,19492,22374,26282,33376,4.8,18617.42,19658.60,0.3414
9333,93,Nice,260803,574566,408729.1,9781,15981,23580,13799,4703,8302,11123,13573,18597,21678,25942,33809,7.2,20368.94,18863.93,0.3867
9341,93,Arles,31237,76895,52627.9,8020,13660,20491,12471,3782,6800,9263,11505,15996,18776,22493,29084,7.7,19072.07,16071.83,0.3943
9342,93,Aix-en-Provence,106352,258943,169327.5,11477,17879,26253,14776,6394,10017,12792,15294,20716,24137,28804,37315,5.8,19508.85,21104.85,0.3668
9344,93,Etang-de-Berre,47115,133193,85650.9,9335,15295,21641,12306,4882,7989,10648,13001,17619,20150,23443,29093,6.0,11877.42,16701.23,0.3436
9346,93,Châteaurenard,28286,72756,50398.8,9353,14435,20865,11512,5320,8229,10365,12361,16657,19263,22811,29230,5.5,16517.52,16961.38,0.3647
9347,93,Fos-sur-Mer,70660,183468,125150.5,9475,15009,21253,11778,5143,8208,10658,12875,17239,19769,22989,28545,5.6,12024.83,16541.62,0.3381
9348,93,Salon-de-Provence,25542,65264,46219.5,10598,16236,23079,12481,5906,9271,11795,14050,18647,21348,25150,31707,5.4,13741.07,18333.97,0.3417
9349,93,Marseille-Aubagne,441795,1045200,701356.4,8058,14975,22734,14676,2831,6432,9592,12374,17728,20850,25014,32308,11.4,16665.73,17386.90,0.4131
9351,93,Toulon,233298,546126,389934.5,9949,15781,22654,12705,4891,8482,11220,13566,18205,20976,24711,31152,6.4,15672.69,17892.79,0.3613
9352,93,Fréjus-Saint-Raphaël,66419,155146,116861.0,10242,16037,23665,13423,5852,8939,11451,13758,18604,21733,26018,34096,5.8,19130.92,19381.64,0.3780
9353,93,Draguignan,43307,105941,78328.3,9849,15291,21863,12014,5328,8569,11010,13149,17548,20224,23905,30217,5.7,13940.10,17428.06,0.3543
9354,93,Brignoles,36365,91228,68797.1,9615,14765,21137,11522,5447,8440,10758,12792,16979,19543,22991,28834,5.3,14130.29,16765.32,0.3442
9361,93,Orange,42148,108911,73559.5,8634,13727,19747,11113,4517,7486,9711,11778,15851,18287,21502,27171,6.0,13586.65,15657.65,0.3606
9362,93,Carpentras,37217,94747,65322.8,8766,14031,20584,11818,4605,7498,9843,11969,16340,18936,22538,29119,6.3,14742.36,16442.24,0.3739
9363,93,Apt,28736,71551,48664.4,9580,15033,21941,12361,5271,8388,10759,12874,17363,20198,23940,30591,5.8,15467.41,17411.38,0.3604
9364,93,Avignon,92048,224476,154064.0,8334,14039,20613,12279,3985,7045,9602,11843,16327,19019,22558,28837,7.2,15219.23,16165.55,0.3811
9403,94,Calvi-Ile-Rousse,7270,17875,11124.5,7713,12954,19649,11936,3944,6575,8793,10917,15107,17908,21592,28489,7.2,16302.29,15861.62,0.4069
9411,94,Ajaccio,35711,86205,60289.3,9050,15131,22430,13380,4629,7618,10343,12706,17687,20672,24613,31290,6.8,15614.52,17593.11,0.3789
9412,94,Bastia,36417,90390,58280.7,7617,13364,20380,12763,3696,6471,8758,11083,15742,18670,22407,29113,7.9,17554.23,16001.94,0.4059
9414,94,Corte,6461,14833,8289.1,7733,13014,19432,11699,3722,6523,8899,11116,15212,17896,21113,26378,7.1,11330.49,14847.01,0.3718
9415,94,Ghisonaccia-Aléria,7233,18505,10204.2,6564,12359,18747,12183,3063,5485,7750,10141,14508,17203,20573,26764,8.7,13479.99,14441.29,0.4077
9416,94,Porto-Vecchio,9316,23097,15211.5,7536,12981,19847,12311,4032,6482,8580,10809,15536,18416,21853,29256,7.3,20501.58,16084.04,0.4113
9417,94,Sartène-Propriano,3828,9291,5272.5,6110,11443,18416,12306,2860,5155,7209,9338,14028,16617,20497,27268,9.5,12248.44,13954.26,0.4182
