Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2006,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2006 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM hors Mayotte),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT06,ADMPUB06,AGRICU06,BTP06,COMINT06,CONREC06,CULLOI06,DISTRI06,EDUFOR06,ENTREP06,FABRIC06,GESTIO06,LOGIST06,PREINT06,SANSOC06,SERPRO06,COMINT_CAD06,CONREC_CAD06,CULLOI_CAD06,GESTIO_CAD06,PREINT_CAD06,CFM06
80293,Ételfay,32,80,39,4,4,12,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0
80294,Éterpigny,32,80,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80295,Étinehem-Méricourt,32,80,28,0,16,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0
80296,L'Étoile,32,80,149,8,4,8,0,0,0,4,8,12,40,12,16,0,4,32,0,0,0,4,0,4
80297,Étréjust,32,80,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80298,Étricourt-Manancourt,32,80,129,8,32,8,12,0,0,4,0,20,0,4,16,0,4,20,0,0,0,0,0,0
80299,La Faloise,32,80,12,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80300,Falvy,32,80,8,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4
80301,Famechon,32,80,122,0,19,12,4,0,4,0,0,8,4,12,60,0,0,0,0,0,0,4,0,4
80302,Faverolles,32,80,488,4,20,4,15,16,4,8,3,40,247,49,64,4,0,8,11,8,0,7,0,27
80303,Favières,32,80,68,4,20,4,4,0,0,12,4,0,0,3,0,0,0,16,0,0,0,0,0,0
80304,Fay,32,80,15,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80305,Ferrières,32,80,44,0,0,17,0,0,0,4,0,4,4,4,0,4,0,7,0,0,0,0,0,0
80306,Fescamps,32,80,12,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0
80307,Feuillères,32,80,40,4,8,0,0,0,0,0,0,4,0,4,4,0,0,16,0,0,0,0,0,0
80308,Feuquières-en-Vimeu,32,80,"2,700",51,36,122,105,73,8,93,48,220,"1,159",269,399,15,31,71,40,26,4,60,0,130
80310,Fienvillers,32,80,68,4,16,0,0,0,0,8,4,12,0,8,4,0,0,12,0,0,0,0,0,0
80311,Fignières,32,80,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80312,Fins,32,80,108,0,28,28,4,0,0,0,4,4,4,8,5,0,4,20,0,0,0,0,0,0
80313,Flaucourt,32,80,100,0,4,4,0,0,0,0,0,12,44,8,16,0,8,4,0,0,0,0,0,0
80314,Flers,32,80,23,0,12,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0
80315,Flers-sur-Noye,32,80,49,0,8,15,4,0,0,0,0,2,0,12,0,4,0,4,0,0,0,8,0,8
80316,Flesselles,32,80,269,4,22,13,8,0,0,52,16,28,16,8,43,6,8,44,0,0,0,4,6,11
80317,Fleury,32,80,75,0,8,0,0,0,0,0,0,8,4,4,43,0,0,8,0,0,0,0,0,0
80318,Flixecourt,32,80,"1,764",92,12,107,64,17,4,163,147,153,434,125,234,25,54,133,13,4,0,20,12,49
80319,Fluy,32,80,56,4,20,4,0,0,0,0,0,0,4,8,4,0,0,12,0,0,0,0,0,0
80320,Folies,32,80,11,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80321,Folleville,32,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0
80322,Fonches-Fonchette,32,80,29,5,8,8,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80324,Fontaine-le-Sec,32,80,24,0,12,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80325,Fontaine-lès-Cappy,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80326,Fontaine-sous-Montdidier,32,80,19,0,0,0,0,0,0,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0
80327,Fontaine-sur-Maye,32,80,35,0,16,8,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80328,Fontaine-sur-Somme,32,80,28,4,12,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
80329,Forceville,32,80,20,0,12,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80330,Forceville-en-Vimeu,32,80,71,0,4,4,0,0,0,4,4,4,43,0,0,0,4,4,0,0,0,0,0,0
80331,Forest-l'Abbaye,32,80,28,0,8,0,0,0,0,12,0,0,0,0,0,4,0,4,0,0,0,0,0,0
80332,Forest-Montiers,32,80,58,0,28,4,0,0,0,0,0,4,4,0,9,0,4,4,0,0,0,0,0,0
80333,Fort-Mahon-Plage,32,80,413,24,8,39,4,0,26,24,4,32,7,36,4,4,28,174,0,0,0,8,0,8
80334,Fossemanant,32,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80335,Foucaucourt-en-Santerre,32,80,51,4,22,0,4,0,0,0,0,4,4,0,12,0,0,0,4,0,0,0,0,4
80336,Foucaucourt-Hors-Nesle,32,80,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80337,Fouencamps,32,80,22,14,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
80338,Fouilloy,32,80,444,12,8,50,0,7,12,53,16,80,57,16,74,0,23,37,0,7,0,4,0,11
80339,Fouquescourt,32,80,12,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
80340,Fourcigny,32,80,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80341,Fourdrinoy,32,80,56,4,24,0,0,0,4,0,4,4,0,0,0,0,0,16,0,0,0,0,0,0
80342,Framerville-Rainecourt,32,80,65,4,24,8,0,0,0,0,0,0,0,4,8,0,0,16,0,0,0,0,0,0
80343,Framicourt,32,80,44,0,20,4,0,0,4,0,0,4,4,0,8,0,0,0,0,0,4,0,0,4
80344,Francières,32,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80345,Franleu,32,80,74,0,12,16,0,0,0,0,4,0,12,12,14,0,4,0,0,0,0,4,0,4
80346,Franqueville,32,80,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80347,Fransart,32,80,12,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80348,Fransu,32,80,20,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
80349,Fransures,32,80,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
80350,Franvillers,32,80,54,4,4,19,0,0,0,12,0,8,0,0,0,0,0,8,0,0,0,0,0,0
80351,Fréchencourt,32,80,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80352,Frémontiers,32,80,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
80353,Fresnes-Mazancourt,32,80,41,4,12,4,4,0,0,0,0,0,0,9,4,0,0,4,0,0,0,5,0,5
80354,Fresnes-Tilloloy,32,80,20,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0
80355,Fresneville,32,80,22,0,8,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0
80356,Fresnoy-Andainville,32,80,20,0,8,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
80357,Fresnoy-au-Val,32,80,23,0,8,8,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4
80358,Fresnoy-en-Chaussée,32,80,24,0,12,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80359,Fresnoy-lès-Roye,32,80,54,0,34,0,4,0,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0
80360,Fressenneville,32,80,885,20,8,48,35,40,0,28,8,66,346,99,91,0,46,52,12,24,0,36,0,72
80361,Frettecuisse,32,80,16,0,8,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
80362,Frettemeule,32,80,24,4,4,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4
80364,Friaucourt,32,80,144,8,0,12,4,0,0,8,4,12,44,28,16,0,4,4,0,0,0,4,0,4
80365,Fricamps,32,80,12,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80366,Fricourt,32,80,37,0,8,1,0,0,0,8,0,12,0,0,0,0,0,8,0,0,0,0,0,0
80367,Frise,32,80,19,0,0,4,4,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,0,4
80368,Friville-Escarbotin,32,80,"2,815",214,24,142,114,36,24,205,285,235,679,295,315,17,106,123,17,17,12,43,5,94
80369,Frohen-sur-Authie,32,80,20,0,8,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4
80371,Froyelles,32,80,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80372,Frucourt,32,80,69,3,16,0,0,0,0,0,0,0,31,16,0,4,0,0,0,0,0,0,4,4
80373,Gamaches,32,80,"1,509",55,12,83,29,17,12,120,80,88,654,103,108,8,48,92,4,4,12,19,0,39
80374,Gapennes,32,80,63,0,27,0,0,0,0,12,0,4,8,8,0,0,0,4,0,0,0,4,0,4
80375,Gauville,32,80,139,8,0,0,0,0,0,56,4,8,20,0,36,0,0,8,0,0,0,0,0,0
80376,Gentelles,32,80,60,0,24,8,4,0,0,0,4,0,0,0,4,0,8,8,4,0,0,0,0,4
80377,Gézaincourt,32,80,194,16,8,12,0,20,0,8,0,32,40,0,8,0,26,24,0,0,0,0,0,0
80378,Ginchy,32,80,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
80379,Glisy,32,80,970,44,4,19,19,12,3,375,7,62,38,127,101,21,5,131,4,0,3,4,7,19
80380,Gorenflos,32,80,21,0,12,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
80381,Gorges,32,80,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80383,Goyencourt,32,80,32,0,4,4,0,0,0,0,0,0,0,8,8,4,0,4,0,0,0,8,0,8
80384,Grandcourt,32,80,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80385,Grand-Laviers,32,80,78,4,4,0,0,3,0,8,1,17,4,4,4,0,21,8,0,0,0,0,0,0
80386,Gratibus,32,80,23,0,0,4,0,0,8,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0
80387,Grattepanche,32,80,24,4,8,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0
80388,Grébault-Mesnil,32,80,41,0,12,4,0,0,0,0,0,0,8,4,4,0,4,4,0,0,0,0,0,0
80390,Grivesnes,32,80,50,0,20,0,5,0,0,0,4,0,0,4,4,0,0,12,0,0,0,0,0,0
80391,Grivillers,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80392,Grouches-Luchuel,32,80,47,8,4,12,0,0,0,0,4,8,0,0,4,0,0,8,0,0,0,0,0,0
80393,Gruny,32,80,126,0,32,28,4,0,0,4,12,4,3,0,32,0,4,4,0,0,0,0,0,0
80395,Guerbigny,32,80,53,8,12,0,0,0,0,4,0,12,0,0,0,4,0,12,0,0,0,0,4,4
80396,Gueschart,32,80,84,4,56,12,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0
80397,Gueudecourt,32,80,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80399,Guignemicourt,32,80,16,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0
80400,Guillaucourt,32,80,33,4,8,8,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0
80401,Guillemont,32,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80402,Guizancourt,32,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80403,Guyencourt-sur-Noye,32,80,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80404,Guyencourt-Saulcourt,32,80,40,0,24,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0
80405,Hailles,32,80,43,0,8,4,4,0,0,0,0,4,3,0,12,0,0,8,0,0,0,0,0,0
80406,Hallencourt,32,80,746,36,24,20,15,40,0,12,16,70,318,30,56,4,16,89,11,12,0,4,4,31
80407,Hallivillers,32,80,42,0,11,0,0,0,0,0,4,4,11,8,4,0,0,0,0,0,0,0,0,0
80408,Halloy-lès-Pernois,32,80,44,0,20,3,0,0,4,0,4,6,0,0,0,0,0,8,0,0,0,0,0,0
80409,Hallu,32,80,16,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0
80410,Ham,32,80,"2,731",123,36,193,110,65,21,143,228,216,595,198,358,20,206,218,45,23,4,37,9,119
80411,Le Hamel,32,80,36,4,8,4,0,0,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0
80412,Hamelet,32,80,31,4,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
80413,Hancourt,32,80,16,0,8,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
80414,Hangard,32,80,15,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80415,Hangest-en-Santerre,32,80,194,8,29,12,8,0,0,14,4,12,16,12,44,0,4,29,4,0,0,8,0,12
80416,Hangest-sur-Somme,32,80,102,16,20,0,0,0,3,12,8,0,4,0,20,0,4,16,0,0,3,0,0,3
80417,Harbonnières,32,80,323,8,12,7,4,0,0,16,7,39,70,27,16,0,78,41,0,0,0,8,0,8
80418,Hardecourt-aux-Bois,32,80,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80420,Harponville,32,80,11,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
80421,Hattencourt,32,80,24,0,4,4,0,0,0,4,0,0,0,4,4,0,0,4,0,0,0,0,0,0
80422,Hautvillers-Ouville,32,80,173,0,23,7,4,4,0,0,0,24,61,12,23,0,0,16,0,0,0,7,0,7
80423,Havernas,32,80,23,0,4,7,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
80424,Hébécourt,32,80,72,4,4,4,8,0,0,4,4,8,0,4,0,0,18,16,4,0,0,0,0,4
80425,Hédauville,32,80,21,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
80426,Heilly,32,80,59,4,8,11,0,0,0,0,3,8,8,4,4,0,0,8,0,0,0,4,0,4
80427,Hem-Hardinval,32,80,35,4,4,8,0,0,0,0,0,0,0,4,0,0,4,12,0,0,0,0,0,0
80428,Hem-Monacu,32,80,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80429,Hénencourt,32,80,12,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
80430,Herbécourt,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80431,Hérissart,32,80,97,0,16,0,0,0,0,4,8,32,4,4,4,0,4,20,0,0,0,0,0,0
80432,Herleville,32,80,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80433,Herly,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80434,Hervilly,32,80,14,0,3,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0
80435,Hesbécourt,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80436,Hescamps,32,80,72,8,24,12,0,0,0,0,8,8,8,0,0,0,0,4,0,0,0,0,0,0
80437,Heucourt-Croquoison,32,80,12,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
80438,Heudicourt,32,80,51,0,32,0,0,0,0,4,4,7,4,0,0,0,0,0,0,0,0,0,0,0
80439,Heuzecourt,32,80,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80440,Hiermont,32,80,16,0,4,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80442,Hombleux,32,80,252,4,44,29,8,4,4,3,8,12,40,24,33,0,7,32,0,0,4,0,0,4
80443,Hornoy-le-Bourg,32,80,510,32,63,40,4,0,0,12,12,43,68,20,47,4,72,95,4,0,0,4,0,8
80444,Huchenneville,32,80,111,4,32,15,0,0,0,0,8,12,20,8,4,4,0,4,0,0,0,4,4,8
80445,Humbercourt,32,80,44,4,24,4,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,4
80446,Huppy,32,80,92,12,8,14,0,0,0,0,12,8,0,4,4,0,8,23,0,0,0,4,0,4
80449,Ignaucourt,32,80,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80450,Inval-Boiron,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80451,Irles,32,80,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0
80452,Jumel,32,80,52,0,12,16,0,0,0,4,8,0,0,0,0,0,0,12,0,0,0,0,0,0
80453,Laboissière-en-Santerre,32,80,23,0,8,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
80455,Lachapelle,32,80,12,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
80456,Lafresguimont-Saint-Martin,32,80,92,0,56,4,0,4,0,4,0,0,12,4,0,0,0,8,0,4,0,0,0,4
80458,Lahoussoye,32,80,36,0,4,4,4,0,0,8,4,0,0,0,0,0,0,12,0,0,0,0,0,0
80459,Laleu,32,80,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80460,Lamaronde,32,80,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
80461,Lamotte-Brebière,32,80,20,0,8,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80462,Lamotte-Buleux,32,80,57,0,12,18,0,0,0,0,0,0,4,4,7,0,8,4,0,0,0,0,0,0
80463,Lamotte-Warfusée,32,80,84,0,24,3,11,0,0,4,3,3,7,10,4,4,0,12,0,0,0,4,0,4
80464,Lanchères,32,80,128,12,16,19,0,0,0,8,8,8,12,4,20,0,8,16,0,0,0,0,0,0
80465,Languevoisin-Quiquery,32,80,28,0,4,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0
80466,Lanches-Saint-Hilaire,32,80,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80467,Laucourt,32,80,97,0,36,0,1,0,0,8,0,4,24,8,16,0,0,0,1,0,0,4,0,5
80468,Laviéville,32,80,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80469,Lawarde-Mauger-l'Hortoy,32,80,21,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
80470,Léalvillers,32,80,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80472,LesbSufs,32,80,52,0,16,4,4,0,0,0,0,8,8,4,8,0,0,0,4,0,0,0,0,4
80473,Liancourt-Fosse,32,80,35,7,4,0,4,0,0,8,0,4,0,0,0,4,0,4,0,0,0,0,4,4
80474,Licourt,32,80,84,4,35,4,0,0,0,0,0,4,0,4,24,0,0,8,0,0,0,0,0,0
80475,Liéramont,32,80,28,0,12,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
80476,Liercourt,32,80,41,0,4,4,0,0,0,4,0,8,4,3,0,0,4,11,0,0,0,0,0,0
80477,Ligescourt,32,80,28,4,12,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0
80478,Lignières,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80479,Lignières-Châtelain,32,80,81,4,16,8,0,0,0,8,0,4,0,12,12,4,0,12,0,0,0,0,4,4
80480,Lignières-en-Vimeu,32,80,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80481,Lihons,32,80,40,0,0,0,0,0,0,0,8,12,0,0,4,0,8,8,0,0,0,0,0,0
80482,Limeux,32,80,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80484,Liomer,32,80,187,8,0,12,8,0,0,4,32,16,13,16,39,0,16,24,4,0,0,0,0,4
80485,Ô-de-Selle,32,80,159,4,36,20,4,0,0,12,16,8,8,12,7,0,4,28,0,0,0,4,0,4
80486,Long,32,80,71,16,0,16,0,0,0,4,3,12,0,0,4,0,0,16,0,0,0,0,0,0
80487,Longavesnes,32,80,12,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
80488,Longpré-les-Corps-Saints,32,80,389,23,16,19,13,0,8,32,33,31,64,10,46,0,21,73,4,0,0,0,0,4
80489,Longueau,32,80,"2,159",147,0,99,51,33,25,291,112,243,108,285,382,52,107,223,18,21,8,58,7,112
80490,Longueval,32,80,35,4,4,12,0,0,0,0,0,3,4,4,0,0,0,4,0,0,0,0,0,0
80491,Longuevillette,32,80,16,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
80493,Louvencourt,32,80,16,0,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
80494,Louvrechy,32,80,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80495,Lucheux,32,80,91,12,4,4,4,0,0,4,10,12,0,8,0,0,20,12,0,0,0,0,0,0
80496,Machiel,32,80,28,0,8,0,0,0,0,0,0,12,0,0,4,0,0,4,0,0,0,0,0,0
80497,Machy,32,80,27,0,4,0,0,0,0,8,0,0,3,0,0,0,0,12,0,0,0,0,0,0
80498,Mailly-Maillet,32,80,71,0,12,12,0,0,0,0,0,4,4,12,0,3,8,16,0,0,0,4,3,7
80499,Mailly-Raineval,32,80,18,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4
80500,Maisnières,32,80,44,4,8,4,0,0,12,0,0,0,0,0,4,0,0,12,0,0,4,0,0,4
80501,Maison-Ponthieu,32,80,52,0,20,4,4,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0
80502,Maison-Roland,32,80,15,0,8,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
80503,Maizicourt,32,80,20,0,4,4,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0
80504,Malpart,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80505,Carnoy-Mametz,32,80,34,0,15,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0
80507,Marcelcave,32,80,129,11,20,12,0,0,0,0,16,3,4,4,4,13,12,29,0,0,0,0,13,13
80508,Marché-Allouarde,32,80,14,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80509,Marchélepot-Misery,32,80,141,8,16,40,4,24,0,0,3,8,4,12,4,0,0,16,0,11,0,8,0,19
80511,Marestmontiers,32,80,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80512,Mareuil-Caubert,32,80,173,20,12,28,0,0,0,7,9,8,8,23,9,4,7,36,0,0,0,4,4,8
80513,Maricourt,32,80,44,0,20,0,0,0,0,4,0,0,4,0,4,0,4,8,0,0,0,0,0,0
80514,Marieux,32,80,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80515,Marlers,32,80,16,0,4,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80516,Marquaix,32,80,20,0,8,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80517,Marquivillers,32,80,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80518,Martainneville,32,80,154,4,12,16,0,4,3,4,4,8,45,16,24,4,0,12,0,4,0,8,4,16
80519,Matigny,32,80,95,8,16,20,0,0,0,8,0,0,16,0,11,0,0,16,0,0,0,0,0,0
80520,Maucourt,32,80,16,0,4,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0
80521,Maurepas,32,80,81,0,28,34,0,0,0,0,0,0,0,8,0,4,4,4,0,0,0,4,0,4
80522,Le Mazis,32,80,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80523,Méaulte,32,80,"1,928",0,34,42,23,84,5,22,20,128,"1,216",102,123,36,22,71,8,16,4,18,0,46
80524,Méharicourt,32,80,60,0,8,8,0,0,0,16,0,4,8,0,8,4,0,4,0,0,0,0,0,0
80525,Meigneux,32,80,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80526,Le Meillard,32,80,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80527,Méneslies,32,80,12,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80528,Méréaucourt,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80529,Mérélessart,32,80,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80530,Méricourt-l'Abbé,32,80,34,0,4,12,0,0,4,0,7,0,0,0,0,0,4,4,0,0,0,0,0,0
80531,Méricourt-en-Vimeu,32,80,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80533,Mers-les-Bains,32,80,"2,625",79,4,44,42,38,36,367,80,229,999,145,180,28,61,294,9,0,16,16,20,61
80535,Le Mesge,32,80,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80536,Mesnil-Bruntel,32,80,44,0,8,12,0,0,0,4,4,0,0,0,4,0,0,12,0,0,0,0,0,0
80537,Mesnil-Domqueur,32,80,20,0,0,0,0,0,0,7,0,0,5,5,0,0,0,4,0,0,0,0,0,0
