Département - commune,Libellé de la commune,Région,Département,Code de la zone d'emploi 90,Libellé de la zone d'emploi 90
CODGEO,LIBGEO,REG,DEP,ZE1990,LIBZE1990
25630,Voires,43,25,4307,Besançon
25631,Vorges-les-Pins,43,25,4307,Besançon
25632,Voujeaucourt,43,25,4305,Montbéliard
25633,Vuillafans,43,25,4307,Besançon
25634,Vuillecin,43,25,4310,Pontarlier
25635,Vyt-lès-Belvoir,43,25,4305,Montbéliard
26001,Aix-en-Diois,82,26,8224,Crest-Die
26002,Albon,82,26,8221,Drôme-Ardèche-Nord
26003,Aleyrac,82,26,8227,Drôme-Ardèche-Sud
26004,Alixan,82,26,8222,Romans-Saint-Marcellin
26005,Allan,82,26,8227,Drôme-Ardèche-Sud
26006,Allex,82,26,8224,Crest-Die
26007,Ambonil,82,26,8225,Drôme-Ardèche-Centre
26008,Ancône,82,26,8227,Drôme-Ardèche-Sud
26009,Andancette,82,26,8221,Drôme-Ardèche-Nord
26010,Anneyron,82,26,8221,Drôme-Ardèche-Nord
26011,Aouste-sur-Sye,82,26,8224,Crest-Die
26012,Arnayon,82,26,8224,Crest-Die
26013,Arpavon,82,26,8227,Drôme-Ardèche-Sud
26014,Arthémonay,82,26,8222,Romans-Saint-Marcellin
26015,Aubenasson,82,26,8224,Crest-Die
26016,Aubres,82,26,8227,Drôme-Ardèche-Sud
26017,Aucelon,82,26,8224,Crest-Die
26018,Aulan,82,26,8227,Drôme-Ardèche-Sud
26019,Aurel,82,26,8224,Crest-Die
26020,La Répara-Auriples,82,26,8224,Crest-Die
26021,Autichamp,82,26,8224,Crest-Die
26022,Ballons,82,26,8227,Drôme-Ardèche-Sud
26023,Barbières,82,26,8222,Romans-Saint-Marcellin
26024,Barcelonne,82,26,8225,Drôme-Ardèche-Centre
26025,Barnave,82,26,8224,Crest-Die
26026,Barret-de-Lioure,82,26,8227,Drôme-Ardèche-Sud
26027,Barsac,82,26,8224,Crest-Die
26028,Bathernay,82,26,8222,Romans-Saint-Marcellin
26030,La Bâtie-des-Fonds,82,26,8224,Crest-Die
26031,La Bâtie-Rolland,82,26,8227,Drôme-Ardèche-Sud
26032,La Baume-Cornillane,82,26,8225,Drôme-Ardèche-Centre
26033,La Baume-de-Transit,82,26,8227,Drôme-Ardèche-Sud
26034,La Baume-d'Hostun,82,26,8222,Romans-Saint-Marcellin
26035,Beaufort-sur-Gervanne,82,26,8224,Crest-Die
26036,Beaumont-en-Diois,82,26,8224,Crest-Die
26037,Beaumont-lès-Valence,82,26,8225,Drôme-Ardèche-Centre
26038,Beaumont-Monteux,82,26,8221,Drôme-Ardèche-Nord
26039,Beauregard-Baret,82,26,8222,Romans-Saint-Marcellin
26040,Beaurières,82,26,8224,Crest-Die
26041,Beausemblant,82,26,8221,Drôme-Ardèche-Nord
26042,Beauvallon,82,26,8225,Drôme-Ardèche-Centre
26043,Beauvoisin,82,26,8227,Drôme-Ardèche-Sud
26045,La Bégude-de-Mazenc,82,26,8227,Drôme-Ardèche-Sud
26046,Bellecombe-Tarendol,82,26,8227,Drôme-Ardèche-Sud
26047,Bellegarde-en-Diois,82,26,8224,Crest-Die
26048,Bénivay-Ollon,82,26,8227,Drôme-Ardèche-Sud
26049,Bésayes,82,26,8222,Romans-Saint-Marcellin
26050,Bésignan,82,26,8227,Drôme-Ardèche-Sud
26051,Bézaudun-sur-Bîne,82,26,8224,Crest-Die
26052,Bonlieu-sur-Roubion,82,26,8227,Drôme-Ardèche-Sud
26054,Bouchet,82,26,8227,Drôme-Ardèche-Sud
26055,Boulc,82,26,8224,Crest-Die
26056,Bourdeaux,82,26,8224,Crest-Die
26057,Bourg-de-Péage,82,26,8222,Romans-Saint-Marcellin
26058,Bourg-lès-Valence,82,26,8225,Drôme-Ardèche-Centre
26059,Bouvante,82,26,8222,Romans-Saint-Marcellin
26060,Bouvières,82,26,8224,Crest-Die
26061,Bren,82,26,8222,Romans-Saint-Marcellin
26062,Brette,82,26,8224,Crest-Die
26063,Buis-les-Baronnies,82,26,8227,Drôme-Ardèche-Sud
26064,Chabeuil,82,26,8225,Drôme-Ardèche-Centre
26065,Chabrillan,82,26,8224,Crest-Die
26066,Le Chaffal,82,26,8225,Drôme-Ardèche-Centre
26067,Chalancon,82,26,8224,Crest-Die
26068,Le Chalon,82,26,8222,Romans-Saint-Marcellin
26069,Chamaloc,82,26,8224,Crest-Die
26070,Chamaret,82,26,8227,Drôme-Ardèche-Sud
26071,Chanos-Curson,82,26,8221,Drôme-Ardèche-Nord
26072,Chantemerle-les-Blés,82,26,8221,Drôme-Ardèche-Nord
26073,Chantemerle-lès-Grignan,82,26,8227,Drôme-Ardèche-Sud
26074,La Chapelle-en-Vercors,82,26,8222,Romans-Saint-Marcellin
26075,La Charce,82,26,8227,Drôme-Ardèche-Sud
26076,Charens,82,26,8224,Crest-Die
26077,Charmes-sur-l'Herbasse,82,26,8222,Romans-Saint-Marcellin
26078,Charols,82,26,8227,Drôme-Ardèche-Sud
26079,Charpey,82,26,8222,Romans-Saint-Marcellin
26080,Chastel-Arnaud,82,26,8224,Crest-Die
26081,Châteaudouble,82,26,8225,Drôme-Ardèche-Centre
26082,Châteauneuf-de-Bordette,82,26,8227,Drôme-Ardèche-Sud
26083,Châteauneuf-de-Galaure,82,26,8221,Drôme-Ardèche-Nord
26084,Châteauneuf-sur-Isère,82,26,8222,Romans-Saint-Marcellin
26085,Châteauneuf-du-Rhône,82,26,8227,Drôme-Ardèche-Sud
26086,Châtillon-en-Diois,82,26,8224,Crest-Die
26087,Châtillon-Saint-Jean,82,26,8222,Romans-Saint-Marcellin
26088,Chatuzange-le-Goubet,82,26,8222,Romans-Saint-Marcellin
26089,Chaudebonne,82,26,8227,Drôme-Ardèche-Sud
26090,La Chaudière,82,26,8224,Crest-Die
26091,Chauvac-Laux-Montaux,82,26,8227,Drôme-Ardèche-Sud
26092,Chavannes,82,26,8222,Romans-Saint-Marcellin
26093,Clansayes,82,26,8227,Drôme-Ardèche-Sud
26094,Claveyson,82,26,8221,Drôme-Ardèche-Nord
26095,Cléon-d'Andran,82,26,8227,Drôme-Ardèche-Sud
26096,Clérieux,82,26,8222,Romans-Saint-Marcellin
26097,Cliousclat,82,26,8225,Drôme-Ardèche-Centre
26098,Cobonne,82,26,8224,Crest-Die
26099,Colonzelle,82,26,8227,Drôme-Ardèche-Sud
26100,Combovin,82,26,8225,Drôme-Ardèche-Centre
26101,Comps,82,26,8227,Drôme-Ardèche-Sud
26102,Condillac,82,26,8227,Drôme-Ardèche-Sud
26103,Condorcet,82,26,8227,Drôme-Ardèche-Sud
26104,Cornillac,82,26,8227,Drôme-Ardèche-Sud
26105,Cornillon-sur-l'Oule,82,26,8227,Drôme-Ardèche-Sud
26106,La Coucourde,82,26,8227,Drôme-Ardèche-Sud
26107,Crépol,82,26,8222,Romans-Saint-Marcellin
26108,Crest,82,26,8224,Crest-Die
26110,Crozes-Hermitage,82,26,8221,Drôme-Ardèche-Nord
26111,Crupies,82,26,8224,Crest-Die
26112,Curnier,82,26,8227,Drôme-Ardèche-Sud
26113,Die,82,26,8224,Crest-Die
26114,Dieulefit,82,26,8227,Drôme-Ardèche-Sud
26115,Divajeu,82,26,8224,Crest-Die
26116,Donzère,82,26,8227,Drôme-Ardèche-Sud
26117,Échevis,82,26,8222,Romans-Saint-Marcellin
26118,Épinouze,82,26,8221,Drôme-Ardèche-Nord
26119,Érôme,82,26,8221,Drôme-Ardèche-Nord
26121,Espeluche,82,26,8227,Drôme-Ardèche-Sud
26122,Espenel,82,26,8224,Crest-Die
26123,Establet,82,26,8224,Crest-Die
26124,Étoile-sur-Rhône,82,26,8225,Drôme-Ardèche-Centre
26125,Eurre,82,26,8224,Crest-Die
26126,Eygalayes,82,26,8227,Drôme-Ardèche-Sud
26127,Eygaliers,82,26,8227,Drôme-Ardèche-Sud
26128,Eygluy-Escoulin,82,26,8224,Crest-Die
26129,Eymeux,82,26,8222,Romans-Saint-Marcellin
26130,Eyroles,82,26,8227,Drôme-Ardèche-Sud
26131,Eyzahut,82,26,8227,Drôme-Ardèche-Sud
26133,Fay-le-Clos,82,26,8221,Drôme-Ardèche-Nord
26134,Félines-sur-Rimandoule,82,26,8224,Crest-Die
26135,Ferrassières,82,26,8227,Drôme-Ardèche-Sud
26136,Val-Maravel,82,26,8224,Crest-Die
26137,Francillon-sur-Roubion,82,26,8224,Crest-Die
26138,La Garde-Adhémar,82,26,8227,Drôme-Ardèche-Sud
26139,Génissieux,82,26,8222,Romans-Saint-Marcellin
26140,Geyssans,82,26,8222,Romans-Saint-Marcellin
26141,Gigors-et-Lozeron,82,26,8224,Crest-Die
26142,Glandage,82,26,8224,Crest-Die
26143,Le Grand-Serre,82,26,8221,Drôme-Ardèche-Nord
26144,Grane,82,26,8224,Crest-Die
26145,Les Granges-Gontardes,82,26,8227,Drôme-Ardèche-Sud
26146,Grignan,82,26,8227,Drôme-Ardèche-Sud
26147,Gumiane,82,26,8224,Crest-Die
26148,Hauterives,82,26,8221,Drôme-Ardèche-Nord
26149,Hostun,82,26,8222,Romans-Saint-Marcellin
26150,Izon-la-Bruisse,82,26,8227,Drôme-Ardèche-Sud
26152,Jonchères,82,26,8224,Crest-Die
26153,Laborel,82,26,8227,Drôme-Ardèche-Sud
26154,Lachau,82,26,8227,Drôme-Ardèche-Sud
26155,Lapeyrouse-Mornay,82,26,8221,Drôme-Ardèche-Nord
26156,Larnage,82,26,8221,Drôme-Ardèche-Nord
26157,La Laupie,82,26,8227,Drôme-Ardèche-Sud
26159,Laval-d'Aix,82,26,8224,Crest-Die
26160,Laveyron,82,26,8221,Drôme-Ardèche-Nord
26161,Lemps,82,26,8227,Drôme-Ardèche-Sud
26162,Lens-Lestang,82,26,8221,Drôme-Ardèche-Nord
26163,Léoncel,82,26,8222,Romans-Saint-Marcellin
26164,Lesches-en-Diois,82,26,8224,Crest-Die
26165,Livron-sur-Drôme,82,26,8225,Drôme-Ardèche-Centre
26166,Loriol-sur-Drôme,82,26,8225,Drôme-Ardèche-Centre
26167,Luc-en-Diois,82,26,8224,Crest-Die
26168,Lus-la-Croix-Haute,82,26,8224,Crest-Die
26169,Malataverne,82,26,8227,Drôme-Ardèche-Sud
26170,Malissard,82,26,8225,Drôme-Ardèche-Centre
26171,Manas,82,26,8227,Drôme-Ardèche-Sud
26172,Manthes,82,26,8221,Drôme-Ardèche-Nord
26173,Marches,82,26,8222,Romans-Saint-Marcellin
26174,Margès,82,26,8222,Romans-Saint-Marcellin
26175,Marignac-en-Diois,82,26,8224,Crest-Die
26176,Marsanne,82,26,8227,Drôme-Ardèche-Sud
26177,Marsaz,82,26,8222,Romans-Saint-Marcellin
26178,Menglon,82,26,8224,Crest-Die
26179,Mercurol,82,26,8221,Drôme-Ardèche-Nord
26180,Mérindol-les-Oliviers,82,26,8227,Drôme-Ardèche-Sud
26181,Mévouillon,82,26,8227,Drôme-Ardèche-Sud
26182,Mirabel-aux-Baronnies,82,26,8227,Drôme-Ardèche-Sud
26183,Mirabel-et-Blacons,82,26,8224,Crest-Die
26184,Miribel,82,26,8222,Romans-Saint-Marcellin
26185,Mirmande,82,26,8225,Drôme-Ardèche-Centre
26186,Miscon,82,26,8224,Crest-Die
26187,Molières-Glandaz,82,26,8224,Crest-Die
26188,Mollans-sur-Ouvèze,82,26,8227,Drôme-Ardèche-Sud
26189,Montauban-sur-l'Ouvèze,82,26,8227,Drôme-Ardèche-Sud
26190,Montaulieu,82,26,8227,Drôme-Ardèche-Sud
26191,Montboucher-sur-Jabron,82,26,8227,Drôme-Ardèche-Sud
26192,Montbrison-sur-Lez,82,26,8227,Drôme-Ardèche-Sud
26193,Montbrun-les-Bains,82,26,8227,Drôme-Ardèche-Sud
26194,Montchenu,82,26,8222,Romans-Saint-Marcellin
26195,Montclar-sur-Gervanne,82,26,8224,Crest-Die
26196,Montéléger,82,26,8225,Drôme-Ardèche-Centre
26197,Montélier,82,26,8225,Drôme-Ardèche-Centre
26198,Montélimar,82,26,8227,Drôme-Ardèche-Sud
26199,Montferrand-la-Fare,82,26,8227,Drôme-Ardèche-Sud
26200,Montfroc,82,26,8227,Drôme-Ardèche-Sud
26201,Montguers,82,26,8227,Drôme-Ardèche-Sud
26202,Montjoux,82,26,8227,Drôme-Ardèche-Sud
26203,Montjoyer,82,26,8227,Drôme-Ardèche-Sud
26204,Montlaur-en-Diois,82,26,8224,Crest-Die
26205,Montmaur-en-Diois,82,26,8224,Crest-Die
26206,Montmeyran,82,26,8225,Drôme-Ardèche-Centre
26207,Montmiral,82,26,8222,Romans-Saint-Marcellin
26208,Montoison,82,26,8224,Crest-Die
26209,Montréal-les-Sources,82,26,8227,Drôme-Ardèche-Sud
26210,Montrigaud,82,26,8221,Drôme-Ardèche-Nord
26211,Montségur-sur-Lauzon,82,26,8227,Drôme-Ardèche-Sud
26212,Montvendre,82,26,8225,Drôme-Ardèche-Centre
26213,Moras-en-Valloire,82,26,8221,Drôme-Ardèche-Nord
26214,Mornans,82,26,8224,Crest-Die
26215,La Motte-Chalancon,82,26,8224,Crest-Die
26216,La Motte-de-Galaure,82,26,8221,Drôme-Ardèche-Nord
26217,La Motte-Fanjas,82,26,8222,Romans-Saint-Marcellin
26218,Mours-Saint-Eusèbe,82,26,8222,Romans-Saint-Marcellin
26219,Mureils,82,26,8221,Drôme-Ardèche-Nord
26220,Nyons,82,26,8227,Drôme-Ardèche-Sud
26221,Omblèze,82,26,8224,Crest-Die
26222,Orcinas,82,26,8227,Drôme-Ardèche-Sud
26223,Oriol-en-Royans,82,26,8222,Romans-Saint-Marcellin
26224,Ourches,82,26,8224,Crest-Die
26225,Parnans,82,26,8222,Romans-Saint-Marcellin
26226,Le Pègue,82,26,8227,Drôme-Ardèche-Sud
26227,Pelonne,82,26,8227,Drôme-Ardèche-Sud
26228,Pennes-le-Sec,82,26,8224,Crest-Die
26229,La Penne-sur-l'Ouvèze,82,26,8227,Drôme-Ardèche-Sud
26231,Peyrins,82,26,8222,Romans-Saint-Marcellin
26232,Peyrus,82,26,8225,Drôme-Ardèche-Centre
26233,Piégon,82,26,8227,Drôme-Ardèche-Sud
26234,Piégros-la-Clastre,82,26,8224,Crest-Die
26235,Pierrelatte,82,26,8227,Drôme-Ardèche-Sud
26236,Pierrelongue,82,26,8227,Drôme-Ardèche-Sud
26238,Les Pilles,82,26,8227,Drôme-Ardèche-Sud
26239,Plaisians,82,26,8227,Drôme-Ardèche-Sud
26240,Plan-de-Baix,82,26,8224,Crest-Die
26241,Le Poët-Célard,82,26,8224,Crest-Die
26242,Le Poët-en-Percip,82,26,8227,Drôme-Ardèche-Sud
26243,Le Poët-Laval,82,26,8227,Drôme-Ardèche-Sud
26244,Le Poët-Sigillat,82,26,8227,Drôme-Ardèche-Sud
26245,Pommerol,82,26,8227,Drôme-Ardèche-Sud
26246,Ponet-et-Saint-Auban,82,26,8224,Crest-Die
26247,Ponsas,82,26,8221,Drôme-Ardèche-Nord
26248,Pontaix,82,26,8224,Crest-Die
26249,Pont-de-Barret,82,26,8227,Drôme-Ardèche-Sud
26250,Pont-de-l'Isère,82,26,8221,Drôme-Ardèche-Nord
26251,Portes-en-Valdaine,82,26,8227,Drôme-Ardèche-Sud
26252,Portes-lès-Valence,82,26,8225,Drôme-Ardèche-Centre
26253,Poyols,82,26,8224,Crest-Die
26254,Pradelle,82,26,8224,Crest-Die
26255,Les Prés,82,26,8224,Crest-Die
26256,Propiac,82,26,8227,Drôme-Ardèche-Sud
26257,Puygiron,82,26,8227,Drôme-Ardèche-Sud
26258,Puy-Saint-Martin,82,26,8224,Crest-Die
26259,Ratières,82,26,8221,Drôme-Ardèche-Nord
26261,Réauville,82,26,8227,Drôme-Ardèche-Sud
26262,Recoubeau-Jansac,82,26,8224,Crest-Die
26263,Reilhanette,82,26,8227,Drôme-Ardèche-Sud
26264,Rémuzat,82,26,8227,Drôme-Ardèche-Sud
26266,Rimon-et-Savel,82,26,8224,Crest-Die
26267,Rioms,82,26,8227,Drôme-Ardèche-Sud
26268,Rochebaudin,82,26,8227,Drôme-Ardèche-Sud
26269,Rochebrune,82,26,8227,Drôme-Ardèche-Sud
26270,Rochechinard,82,26,8222,Romans-Saint-Marcellin
26271,La Roche-de-Glun,82,26,8221,Drôme-Ardèche-Nord
26272,Rochefort-en-Valdaine,82,26,8227,Drôme-Ardèche-Sud
26273,Rochefort-Samson,82,26,8222,Romans-Saint-Marcellin
26274,Rochefourchat,82,26,8224,Crest-Die
26275,Rochegude,82,26,8227,Drôme-Ardèche-Sud
26276,Roche-Saint-Secret-Béconne,82,26,8227,Drôme-Ardèche-Sud
26277,La Roche-sur-Grane,82,26,8224,Crest-Die
26278,La Roche-sur-le-Buis,82,26,8227,Drôme-Ardèche-Sud
26279,La Rochette-du-Buis,82,26,8227,Drôme-Ardèche-Sud
26281,Romans-sur-Isère,82,26,8222,Romans-Saint-Marcellin
26282,Romeyer,82,26,8224,Crest-Die
26283,Rottier,82,26,8224,Crest-Die
26284,Roussas,82,26,8227,Drôme-Ardèche-Sud
26285,Rousset-les-Vignes,82,26,8227,Drôme-Ardèche-Sud
26286,Roussieux,82,26,8227,Drôme-Ardèche-Sud
26287,Roynac,82,26,8227,Drôme-Ardèche-Sud
26288,Sahune,82,26,8227,Drôme-Ardèche-Sud
26289,Saillans,82,26,8224,Crest-Die
26290,Saint-Agnan-en-Vercors,82,26,8222,Romans-Saint-Marcellin
26291,Saint-Andéol,82,26,8224,Crest-Die
26292,Saint-Auban-sur-l'Ouvèze,82,26,8227,Drôme-Ardèche-Sud
26293,Saint-Avit,82,26,8221,Drôme-Ardèche-Nord
26294,Saint-Bardoux,82,26,8222,Romans-Saint-Marcellin
26295,Saint-Barthélemy-de-Vals,82,26,8221,Drôme-Ardèche-Nord
26296,Saint-Benoit-en-Diois,82,26,8224,Crest-Die
26297,Saint-Bonnet-de-Valclérieux,82,26,8222,Romans-Saint-Marcellin
26298,Saint-Christophe-et-le-Laris,82,26,8221,Drôme-Ardèche-Nord
26299,Sainte-Croix,82,26,8224,Crest-Die
26300,Saint-Dizier-en-Diois,82,26,8224,Crest-Die
26301,Saint-Donat-sur-l'Herbasse,82,26,8222,Romans-Saint-Marcellin
26302,Sainte-Eulalie-en-Royans,82,26,8222,Romans-Saint-Marcellin
26303,Sainte-Euphémie-sur-Ouvèze,82,26,8227,Drôme-Ardèche-Sud
26304,Saint-Ferréol-Trente-Pas,82,26,8227,Drôme-Ardèche-Sud
26305,Saint-Gervais-sur-Roubion,82,26,8227,Drôme-Ardèche-Sud
26306,Sainte-Jalle,82,26,8227,Drôme-Ardèche-Sud
26307,Saint-Jean-en-Royans,82,26,8222,Romans-Saint-Marcellin
26308,Saint-Julien-en-Quint,82,26,8224,Crest-Die
26309,Saint-Julien-en-Vercors,82,26,8222,Romans-Saint-Marcellin
26310,Saint-Laurent-d'Onay,82,26,8222,Romans-Saint-Marcellin
26311,Saint-Laurent-en-Royans,82,26,8222,Romans-Saint-Marcellin
26312,Saint-Marcel-lès-Sauzet,82,26,8227,Drôme-Ardèche-Sud
26313,Saint-Marcel-lès-Valence,82,26,8225,Drôme-Ardèche-Centre
26314,Saint-Martin-d'Août,82,26,8221,Drôme-Ardèche-Nord
26315,Saint-Martin-en-Vercors,82,26,8222,Romans-Saint-Marcellin
26316,Saint-Martin-le-Colonel,82,26,8222,Romans-Saint-Marcellin
26317,Saint-Maurice-sur-Eygues,82,26,8227,Drôme-Ardèche-Sud
26318,Saint-May,82,26,8227,Drôme-Ardèche-Sud
26319,Saint-Michel-sur-Savasse,82,26,8222,Romans-Saint-Marcellin
26320,Saint-Nazaire-en-Royans,82,26,8222,Romans-Saint-Marcellin
26321,Saint-Nazaire-le-Désert,82,26,8224,Crest-Die
26322,Saint-Pantaléon-les-Vignes,82,26,8227,Drôme-Ardèche-Sud
26323,Saint-Paul-lès-Romans,82,26,8222,Romans-Saint-Marcellin
26324,Saint-Paul-Trois-Châteaux,82,26,8227,Drôme-Ardèche-Sud
26325,Saint-Rambert-d'Albon,82,26,8221,Drôme-Ardèche-Nord
26326,Saint-Restitut,82,26,8227,Drôme-Ardèche-Sud
26327,Saint-Roman,82,26,8224,Crest-Die
26328,Saint-Sauveur-en-Diois,82,26,8224,Crest-Die
26329,Saint-Sauveur-Gouvernet,82,26,8227,Drôme-Ardèche-Sud
26330,Saint-Sorlin-en-Valloire,82,26,8221,Drôme-Ardèche-Nord
26331,Saint-Thomas-en-Royans,82,26,8222,Romans-Saint-Marcellin
26332,Saint-Uze,82,26,8221,Drôme-Ardèche-Nord
26333,Saint-Vallier,82,26,8221,Drôme-Ardèche-Nord
26334,Salettes,82,26,8227,Drôme-Ardèche-Sud
26335,Salles-sous-Bois,82,26,8227,Drôme-Ardèche-Sud
26336,Saou,82,26,8224,Crest-Die
26337,Saulce-sur-Rhône,82,26,8225,Drôme-Ardèche-Centre
26338,Sauzet,82,26,8227,Drôme-Ardèche-Sud
26339,Savasse,82,26,8227,Drôme-Ardèche-Sud
26340,Séderon,82,26,8227,Drôme-Ardèche-Sud
26341,Serves-sur-Rhône,82,26,8221,Drôme-Ardèche-Nord
26342,Solérieux,82,26,8227,Drôme-Ardèche-Sud
26343,Souspierre,82,26,8227,Drôme-Ardèche-Sud
26344,Soyans,82,26,8224,Crest-Die
26345,Suze-la-Rousse,82,26,8227,Drôme-Ardèche-Sud
26346,Suze,82,26,8224,Crest-Die
26347,Tain-l'Hermitage,82,26,8221,Drôme-Ardèche-Nord
26348,Taulignan,82,26,8227,Drôme-Ardèche-Sud
26349,Tersanne,82,26,8221,Drôme-Ardèche-Nord
26350,Teyssières,82,26,8227,Drôme-Ardèche-Sud
26351,Les Tonils,82,26,8224,Crest-Die
26352,La Touche,82,26,8227,Drôme-Ardèche-Sud
26353,Les Tourrettes,82,26,8227,Drôme-Ardèche-Sud
26354,Treschenu-Creyers,82,26,8224,Crest-Die
26355,Triors,82,26,8222,Romans-Saint-Marcellin
26356,Truinas,82,26,8224,Crest-Die
26357,Tulette,82,26,8227,Drôme-Ardèche-Sud
26358,Upie,82,26,8225,Drôme-Ardèche-Centre
26359,Vachères-en-Quint,82,26,8224,Crest-Die
26360,Valaurie,82,26,8227,Drôme-Ardèche-Sud
26361,Valdrôme,82,26,8224,Crest-Die
26362,Valence,82,26,8225,Drôme-Ardèche-Centre
26363,Valouse,82,26,8227,Drôme-Ardèche-Sud
26364,Vassieux-en-Vercors,82,26,8222,Romans-Saint-Marcellin
26365,Vaunaveys-la-Rochette,82,26,8224,Crest-Die
26366,Veaunes,82,26,8221,Drôme-Ardèche-Nord
26367,Venterol,82,26,8227,Drôme-Ardèche-Sud
26368,Vercheny,82,26,8224,Crest-Die
26369,Verclause,82,26,8227,Drôme-Ardèche-Sud
26370,Vercoiran,82,26,8227,Drôme-Ardèche-Sud
26371,Véronne,82,26,8224,Crest-Die
26372,Vers-sur-Méouge,82,26,8227,Drôme-Ardèche-Sud
26373,Vesc,82,26,8227,Drôme-Ardèche-Sud
26374,Villebois-les-Pins,82,26,8227,Drôme-Ardèche-Sud
26375,Villefranche-le-Château,82,26,8227,Drôme-Ardèche-Sud
26376,Villeperdrix,82,26,8227,Drôme-Ardèche-Sud
26377,Vinsobres,82,26,8227,Drôme-Ardèche-Sud
26378,Volvent,82,26,8224,Crest-Die
26379,Granges-les-Beaumont,82,26,8222,Romans-Saint-Marcellin
26380,Gervans,82,26,8221,Drôme-Ardèche-Nord
26381,Jaillans,82,26,8222,Romans-Saint-Marcellin
26382,Saint-Vincent-la-Commanderie,82,26,8222,Romans-Saint-Marcellin
27001,Aclou,23,27,2314,Bernay
27002,Acon,23,27,2325,Évreux
27003,Acquigny,23,27,2321,Rouen
27004,Aigleville,23,27,2325,Évreux
27005,Ailly,23,27,2317,Vernon
27006,Aizier,23,27,2313,Pont-Audemer
27007,Ajou,23,27,2314,Bernay
27008,Alizay,23,27,2321,Rouen
27009,Ambenay,23,27,2316,Verneuil-sur-Avre
27010,Amécourt,23,27,2318,Gisors
27011,Amfreville-la-Campagne,23,27,2321,Rouen
27012,Amfreville-les-Champs,23,27,2321,Rouen
27013,Amfreville-sous-les-Monts,23,27,2321,Rouen
27014,Amfreville-sur-Iton,23,27,2321,Rouen
27015,Andé,23,27,2321,Rouen
27016,Les Andelys,23,27,2317,Vernon
27017,Angerville-la-Campagne,23,27,2325,Évreux
27018,Appeville-Annebault,23,27,2314,Bernay
27019,Armentières-sur-Avre,23,27,2316,Verneuil-sur-Avre
27020,Arnières-sur-Iton,23,27,2325,Évreux
27021,Asnières,23,27,2313,Pont-Audemer
27022,Aubevoye,23,27,2317,Vernon
27023,Aulnay-sur-Iton,23,27,2325,Évreux
27024,Le Roncenay-Authenay,23,27,2325,Évreux
27025,Autheuil-Authouillet,23,27,2317,Vernon
27026,Authevernes,23,27,2318,Gisors
27027,Les Authieux,23,27,2325,Évreux
27028,Authou,23,27,2314,Bernay
27031,Aviron,23,27,2325,Évreux
27032,Avrilly,23,27,2325,Évreux
27033,Bacquepuis,23,27,2325,Évreux
27034,Bacqueville,23,27,2321,Rouen
27035,Bailleul-la-Vallée,23,27,2313,Pont-Audemer
27036,Bâlines,23,27,2316,Verneuil-sur-Avre
27037,Barc,23,27,2314,Bernay
27038,Les Barils,23,27,2316,Verneuil-sur-Avre
27039,Barneville-sur-Seine,23,27,2321,Rouen
27040,Barquet,23,27,2325,Évreux
27041,La Barre-en-Ouche,23,27,2314,Bernay
27042,Barville,23,27,2314,Bernay
27043,Les Baux-de-Breteuil,23,27,2316,Verneuil-sur-Avre
27044,Les Baux-Sainte-Croix,23,27,2325,Évreux
27045,Bazincourt-sur-Epte,23,27,2318,Gisors
27046,Bazoques,23,27,2314,Bernay
27047,Beaubray,23,27,2325,Évreux
27048,Beauficel-en-Lyons,23,27,2321,Rouen
27049,Beaumesnil,23,27,2314,Bernay
27050,Beaumontel,23,27,2314,Bernay
27051,Beaumont-le-Roger,23,27,2314,Bernay
27052,Le Bec-Hellouin,23,27,2314,Bernay
27053,Le Bec-Thomas,23,27,2321,Rouen
27054,Bémécourt,23,27,2316,Verneuil-sur-Avre
27055,Bérengeville-la-Campagne,23,27,2325,Évreux
27056,Bernay,23,27,2314,Bernay
27057,Bernienville,23,27,2325,Évreux
27058,Bernières-sur-Seine,23,27,2317,Vernon
27059,Bernouville,23,27,2318,Gisors
27060,Berthenonville,23,27,2317,Vernon
27061,Berthouville,23,27,2314,Bernay
27062,Berville-en-Roumois,23,27,2321,Rouen
27063,Berville-la-Campagne,23,27,2325,Évreux
27064,Berville-sur-Mer,23,27,2313,Pont-Audemer
27065,Beuzeville,23,27,2313,Pont-Audemer
27066,Bézu-la-Forêt,23,27,2321,Rouen
27067,Bézu-Saint-Éloi,23,27,2318,Gisors
27068,Bois-Anzeray,23,27,2316,Verneuil-sur-Avre
27069,Bois-Arnault,23,27,2316,Verneuil-sur-Avre
27070,Boisemont,23,27,2317,Vernon
27071,Le Bois-Hellain,23,27,2313,Pont-Audemer
27072,Bois-Jérôme-Saint-Ouen,23,27,2317,Vernon
27073,Bois-le-Roi,23,27,2325,Évreux
27074,Boisney,23,27,2314,Bernay
27075,Bois-Normand-près-Lyre,23,27,2316,Verneuil-sur-Avre
27076,Boisset-les-Prévanches,23,27,2325,Évreux
27077,Boissey-le-Châtel,23,27,2321,Rouen
27078,La Boissière,23,27,2325,Évreux
27079,Boissy-Lamberville,23,27,2314,Bernay
27081,Boncourt,23,27,2325,Évreux
