Revenus fiscaux des ménages - Année 2001,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC01,RFUCQ101,RFUCQ201,RFUCQ301,RFUCIQ01,RFUCD101,RFUCD201,RFUCD301,RFUCD401,RFUCD601,RFUCD701,RFUCD801,RFUCD901,RFUCRD01,RFUCET01,RFUCMO01,RFUCGI01
9311,93,Manosque,27423,64574,43537.4,8776,13546,19744,10968,4897,7677,9781,11670,15621,18127,21556,27442,5.6,11730.64,15520.07,0.3477
9312,93,Digne,32126,74987,49744.1,8874,13436,19084,10210,5063,7782,9850,11611,15404,17723,20757,26080,5.2,10791.81,15084.02,0.3324
9321,93,Briançon,13326,32124,21822.2,9667,13826,18958,9291,6334,8693,10477,12170,15573,17686,20612,25723,4.1,11130.32,15566.43,0.3106
9322,93,Gap,37920,89295,60369.1,9260,13715,19286,10026,5804,8242,10210,11966,15621,17876,21010,26429,4.6,11527.98,15560.25,0.3258
9331,93,Cannes-Antibes,161504,365138,257582.2,9607,15384,23103,13496,5215,8337,10806,13083,17947,21108,25622,33892,6.5,18277.59,18619.30,0.3852
9332,93,Menton,32675,71622,50912.9,10382,15765,22557,12175,6374,9262,11443,13579,18051,20826,24612,31308,4.9,16223.74,18151.78,0.3410
9333,93,Nice,260803,574566,397933.8,8936,14768,21893,12957,4200,7577,10206,12490,17214,20115,24068,31181,7.4,15278.53,17249.52,0.3833
9341,93,Arles,31237,76895,50909.7,7497,12571,18942,11445,3479,6311,8634,10631,14718,17368,20863,27023,7.8,13118.11,14805.64,0.3893
9342,93,Aix-en-Provence,106352,258943,164863.9,10358,16387,24156,13798,5684,8998,11594,13971,19032,22225,26466,34030,6.0,17027.37,19132.37,0.3636
9344,93,Etang-de-Berre,47115,133193,83418.2,8236,13645,19688,11452,4224,6994,9392,11550,15825,18229,21360,26436,6.3,10294.02,14966.59,0.3462
9346,93,Châteaurenard,28286,72756,48485.9,8223,12956,19050,10827,4659,7251,9166,11067,15021,17490,20976,27089,5.8,13638.63,15325.66,0.3683
9347,93,Fos-sur-Mer,70660,183468,122453.1,8410,13441,19322,10912,4474,7263,9505,11462,15517,17944,20950,26110,5.8,11255.18,14871.46,0.3407
9348,93,Salon-de-Provence,25542,65264,44079.7,9257,14461,20765,11508,5199,8079,10308,12397,16687,19194,22619,28400,5.5,12571.03,16344.80,0.3447
9349,93,Marseille-Aubagne,441795,1045200,683055.3,7511,13786,20974,13463,2715,6006,8923,11385,16352,19253,23034,29615,10.9,14184.19,15873.27,0.4048
9351,93,Toulon,233298,546126,375909.5,8957,14344,20707,11750,4336,7629,10139,12272,16565,19143,22569,28427,6.6,12938.03,16133.21,0.3582
9352,93,Fréjus-Saint-Raphaël,66419,155146,109463.6,9244,14637,21723,12479,5215,8100,10373,12465,17014,19917,24001,31330,6.0,15975.44,17561.84,0.3753
9353,93,Draguignan,43307,105941,72681.2,8844,13910,20139,11295,4649,7605,9889,11890,16060,18572,22044,28051,6.0,12526.08,15875.69,0.3572
9354,93,Brignoles,36365,91228,62721.3,8589,13251,19173,10584,4820,7491,9572,11450,15263,17696,20959,26324,5.5,12481.74,15084.91,0.3471
9361,93,Orange,42148,108911,70790.6,7746,12517,18203,10457,3940,6602,8809,10646,14523,16825,19896,25477,6.5,12744.87,14427.64,0.3685
9362,93,Carpentras,37217,94747,62816.4,7845,12786,18945,11100,3984,6703,8845,10840,14913,17440,20790,27014,6.8,14241.77,15093.39,0.3812
9363,93,Apt,28736,71551,46660.4,8604,13561,19970,11366,4600,7468,9660,11550,15773,18416,21947,27953,6.1,13785.39,15775.95,0.3632
9364,93,Avignon,92048,224476,149081.2,7552,12907,19091,11539,3557,6307,8716,10811,15086,17577,20870,26676,7.5,13864.73,14857.20,0.3824
9403,94,Calvi-Ile-Rousse,7270,17875,10129.3,7049,11679,17860,10811,3557,6074,7995,9808,13824,16315,19710,25953,7.3,14000.83,14363.87,0.4036
9411,94,Ajaccio,35711,86205,57051.0,7622,13385,20387,12765,3714,6446,8822,11106,15839,18646,22470,28754,7.7,13740.84,15679.44,0.3905
9412,94,Bastia,36417,90390,53942.6,6685,11842,18368,11683,3176,5613,7744,9805,14058,16745,20321,26591,8.4,14512.46,14251.02,0.4080
9414,94,Corte,6461,14833,7599.9,6806,11715,17767,10961,3222,5683,7853,9798,13917,16261,19754,24529,7.6,9885.40,13359.89,0.3761
9415,94,Ghisonaccia-Aléria,7233,18505,8630.9,5601,10759,16615,11014,2564,4572,6671,8846,12724,15231,18614,24230,9.5,10852.22,12591.68,0.4104
9416,94,Porto-Vecchio,9316,23097,14258.1,6386,11662,18536,12151,3123,5392,7368,9501,14053,16799,20703,27787,8.9,14403.01,14621.60,0.4285
9417,94,Sartène-Propriano,3828,9291,4790.1,5227,10599,17597,12370,2344,4463,6284,8432,13026,15886,19774,26601,11.3,13309.76,13449.72,0.4480
